failure_uid,model_family,method_name,input_scope,repetition,run_id,failure_object_type,related_finding_uid,related_case_id,detection_match,evidence_quality,summary,final_answer_path,tool_trace_path,candidate_reason,failure_manifestation,failure_mechanism,evidence_from_output,tool_trace_observation,likely_cause,method_implication,review_notes
E00116,deepseek_v4_pro,baseline,h21_access_lock_scope,1,baseline:deepseek_v4_pro:h21_access_lock_scope:rep_1,FN_case,,H21-099,,,CLINT registers 缺少访问 mediation,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00117,deepseek_v4_pro,baseline,h21_access_lock_scope,2,baseline:deepseek_v4_pro:h21_access_lock_scope:rep_2,FN_case,,H21-005,,,访问 HMAC 时错误获得 PKT 访问能力,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00118,deepseek_v4_pro,baseline,h21_access_lock_scope,2,baseline:deepseek_v4_pro:h21_access_lock_scope:rep_2,FN_case,,H21-043,,,部分 access-control 寄存器未被 lock 保护,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00119,deepseek_v4_pro,baseline,h21_access_lock_scope,2,baseline:deepseek_v4_pro:h21_access_lock_scope:rep_2,FN_case,,H21-049,,,测试/配置 bit 可破坏 access-control 值,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00120,deepseek_v4_pro,baseline,h21_access_lock_scope,2,baseline:deepseek_v4_pro:h21_access_lock_scope:rep_2,FN_case,,H21-099,,,CLINT registers 缺少访问 mediation,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00121,deepseek_v4_pro,baseline,h21_access_lock_scope,3,baseline:deepseek_v4_pro:h21_access_lock_scope:rep_3,FN_case,,H21-005,,,访问 HMAC 时错误获得 PKT 访问能力,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00122,deepseek_v4_pro,baseline,h21_access_lock_scope,3,baseline:deepseek_v4_pro:h21_access_lock_scope:rep_3,FN_case,,H21-043,,,部分 access-control 寄存器未被 lock 保护,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00123,deepseek_v4_pro,baseline,h21_access_lock_scope,3,baseline:deepseek_v4_pro:h21_access_lock_scope:rep_3,FN_case,,H21-099,,,CLINT registers 缺少访问 mediation,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_lock_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00124,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,1,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_1,FN_case,,H21-012,,,UART peripheral access is integrated as an AXI/APB path rather than an acct_ctrl_i-mediated wrapper in the visible subsystem.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00125,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,1,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_1,FN_case,,H21-032,,,"PLIC access path does not receive or enforce reglk_ctrl_i, unlike protected wrappers that take register-lock inputs.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00126,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,1,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_1,FN_case,,H21-076,,,Register-lock memory is itself writable through the reglk_wrapper map with partial/self-referential guards.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00127,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,1,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_1,FN_case,,H21-081,,,"Reset controller write registers use one reglk_ctrl_i bit for start/rst_id, allowing the reset control surface to depend on a narrow lock mediation.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00128,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,2,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_2,FN_case,,H21-009,,,PLIC NOC/AXI-lite path drives PLIC register requests without the same acc_ctrl_c gating used by protected wrappers.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00129,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,2,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_2,FN_case,,H21-012,,,UART peripheral access is integrated as an AXI/APB path rather than an acct_ctrl_i-mediated wrapper in the visible subsystem.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00130,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,2,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_2,FN_case,,H21-032,,,"PLIC access path does not receive or enforce reglk_ctrl_i, unlike protected wrappers that take register-lock inputs.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00131,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,2,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_2,FN_case,,H21-033,,,BootROM request path is gated by access-control but has no visible reglk_ctrl_i lock mediation on the ROM path.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00132,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,3,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_3,FN_case,,H21-009,,,PLIC NOC/AXI-lite path drives PLIC register requests without the same acc_ctrl_c gating used by protected wrappers.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00133,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,3,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_3,FN_case,,H21-012,,,UART peripheral access is integrated as an AXI/APB path rather than an acct_ctrl_i-mediated wrapper in the visible subsystem.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00134,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,3,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_3,FN_case,,H21-032,,,"PLIC access path does not receive or enforce reglk_ctrl_i, unlike protected wrappers that take register-lock inputs.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00135,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,3,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_3,FN_case,,H21-033,,,BootROM request path is gated by access-control but has no visible reglk_ctrl_i lock mediation on the ROM path.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00136,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,3,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_3,FN_case,,H21-072,,,"Reset controller can assert rst_9 for REGLK, while reglk_wrapper clears register-lock memory on rst_9.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00137,deepseek_v4_pro,baseline,h21_access_reglock_reset_expansion_scope,3,baseline:deepseek_v4_pro:h21_access_reglock_reset_expansion_scope:rep_3,FN_case,,H21-081,,,"Reset controller write registers use one reglk_ctrl_i bit for start/rst_id, allowing the reset control surface to depend on a narrow lock mediation.",C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_access_reglock_reset_expansion_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00138,deepseek_v4_pro,baseline,h21_crypto_security_scope,1,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_1,FN_case,,H21-013,,,AES 内部状态通过外部接口暴露,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00139,deepseek_v4_pro,baseline,h21_crypto_security_scope,1,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_1,FN_case,,H21-036,,,HASH 后输入数据残留,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00140,deepseek_v4_pro,baseline,h21_crypto_security_scope,1,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_1,FN_case,,H21-039,,,AES plaintext 在 peripheral register 中残留,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00141,deepseek_v4_pro,baseline,h21_crypto_security_scope,1,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_1,FN_case,,H21-047,,,进入 debug mode 时 AES key 未清除,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00142,deepseek_v4_pro,baseline,h21_crypto_security_scope,1,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_1,FN_case,,H21-060,,,不完整 default handling 导致 AES key 泄露,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00143,deepseek_v4_pro,baseline,h21_crypto_security_scope,1,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_1,FN_case,,H21-079,,,SHA protected registers 缺少 lock mediation,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00144,deepseek_v4_pro,baseline,h21_crypto_security_scope,1,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_1,FN_case,,H21-097,,,HMAC 部分寄存器 reset 后残留,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00145,deepseek_v4_pro,baseline,h21_crypto_security_scope,1,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_1,FN_case,,H21-098,,,debug mode 下 AES key 暴露,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_1\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00146,deepseek_v4_pro,baseline,h21_crypto_security_scope,2,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_2,FN_case,,H21-013,,,AES 内部状态通过外部接口暴露,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00147,deepseek_v4_pro,baseline,h21_crypto_security_scope,2,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_2,FN_case,,H21-036,,,HASH 后输入数据残留,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00148,deepseek_v4_pro,baseline,h21_crypto_security_scope,2,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_2,FN_case,,H21-039,,,AES plaintext 在 peripheral register 中残留,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00149,deepseek_v4_pro,baseline,h21_crypto_security_scope,2,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_2,FN_case,,H21-060,,,不完整 default handling 导致 AES key 泄露,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00150,deepseek_v4_pro,baseline,h21_crypto_security_scope,2,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_2,FN_case,,H21-073,,,用户态可访问 AES2 protected registers,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00151,deepseek_v4_pro,baseline,h21_crypto_security_scope,2,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_2,FN_case,,H21-075,,,HMAC key registers 缺少 lock mediation,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00152,deepseek_v4_pro,baseline,h21_crypto_security_scope,2,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_2,FN_case,,H21-080,,,AES key registers 缺少 lock mediation,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00153,deepseek_v4_pro,baseline,h21_crypto_security_scope,2,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_2,FN_case,,H21-097,,,HMAC 部分寄存器 reset 后残留,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_2\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00154,deepseek_v4_pro,baseline,h21_crypto_security_scope,3,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_3,FN_case,,H21-013,,,AES 内部状态通过外部接口暴露,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00155,deepseek_v4_pro,baseline,h21_crypto_security_scope,3,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_3,FN_case,,H21-036,,,HASH 后输入数据残留,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
E00156,deepseek_v4_pro,baseline,h21_crypto_security_scope,3,baseline:deepseek_v4_pro:h21_crypto_security_scope:rep_3,FN_case,,H21-039,,,AES plaintext 在 peripheral register 中残留,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\final_answer.json,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\baseline\baseline_hackatdac_deepseek_gpt_pilot_v1\models\deepseek_v4_pro\h21_crypto_security_scope\rep_3\tool_trace.jsonl,GT case not hit by any TP finding in this run,,,,,,,
