finding_uid,model_family,method_name,input_scope,repetition,run_id,final_answer_path,finding_id,model_reported_status,summary,vulnerability_category,affected_locations,claimed_files,claimed_modules,claimed_signals_or_registers,evidence_items,reasoning_summary,security_impact,confidence,uncertainty_or_missing_evidence,matched_case_id,detection_match,duplicate_of_finding_uid,evidence_quality,review_notes
proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_2:F5,deepseek_v4_pro,proposed,h18_debug_jtag_scope,2,proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_2,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_2\final_answer.json,F5,confirmed_finding,"Debug path can read any safe_domain peripheral registers, potentially leaking secret material if crypto or key storage is present.","Read access / Potential internal buffer/register holding secret material (e.g., crypto key in safe_domain) / permission-related RTL security issue","ips/adv_dbg_if/rtl/adbg_axi_module.sv
ips/adv_dbg_if/rtl/adv_dbg_if.sv
rtl/pulpissimo/safe_domain.sv
",ips/adv_dbg_if/rtl/adbg_axi_module.sv; ips/adv_dbg_if/rtl/adv_dbg_if.sv; rtl/pulpissimo/safe_domain.sv,,,"ips/adv_dbg_if/rtl/adbg_axi_module.sv | unknown | The module can issue read requests to any AXI address without filtering.
ips/adv_dbg_if/rtl/adv_dbg_if.sv | unknown | Comments reference PASSWORD but no RTL logic for a password or lock.
rtl/pulpissimo/safe_domain.sv | unknown | No debug access gating or address range exclusion for sensitive peripherals.
unknown | Search for 'zeroize', 'clear', 'filter' in debug path returned no relevant logic.","Subject: Debug master Operation: Read access Object: Potential internal buffer/register holding secret material (e.g., crypto key in safe_domain) Expected guard: Address space filter or zeroization before debug read possibility. Observed behavior: The debug AXI module can access any address in the system's memory map, including safe_domain peripherals. No address filtering or region-based gating exists in the debug path. The adv_dbg_if.sv file contains a comment mentioning 'PASSWORD' but no actual password check or access restriction. There is no mechanism to clear sensitive data upon debug access. Path: adbg_axi_module -> AXI bus -> safe_domain peripheral bus -> crypto core registers (if present) Closure verdict: All required core evidence slots are present for a candidate violation.","If a crypto core exists in safe_domain, its internal state (keys, intermediate values) could be read directly via debug, compromising secrets.",high,"Actual existence of crypto core in safe_domain is not confirmed from source list, but the obligation warns about potential exposure.",,FP,,Sufficient,FP: does not stably match one of the four debug/JTAG GT cases.
proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_2:F6,deepseek_v4_pro,proposed,h18_debug_jtag_scope,2,proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_2,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_2\final_answer.json,F6,confirmed_finding,Debug interface lacks lifecycle-based disablement and is always active.,"Enable (clock, reset, selection) / Debug block (adbg_top, adbg_tap_top) / permission-related RTL security issue","rtl/pulpissimo/jtag_tap_top.sv
rtl/pulpissimo/safe_domain.sv
ips/adv_dbg_if/rtl/adbg_tap_top.v
",rtl/pulpissimo/jtag_tap_top.sv; rtl/pulpissimo/safe_domain.sv; ips/adv_dbg_if/rtl/adbg_tap_top.v,,,"rtl/pulpissimo/jtag_tap_top.sv | unknown | Clock and reset pass straight through; no gating based on lifecycle. The confreg register does not provide a debug disable bit.
rtl/pulpissimo/safe_domain.sv | unknown | No lifecycle state signal generated or passed to debug domain.
ips/adv_dbg_if/rtl/adbg_tap_top.v | unknown | No input for lifecycle; debug modules operate unconditionally.
unknown | Search for 'lifecycle_state' in rtl returned no hits.","Subject: Debug interface enable logic Operation: Enable (clock, reset, selection) Object: Debug block (adbg_top, adbg_tap_top) Expected guard: Lifecycle state signal from OTP/fuses must gate debug operation. Observed behavior: The debug interface is permanently enabled. The JTAG clock (tck) is always supplied, and the reset (trstn) is connected. No lifecycle state signal is fed into the debug modules to disable them. The safe_domain does not output a lifecycle signal to the debug chain. The adbg_tap_top uses a 9-bit configuration register (confreg) which includes a bit from soc_jtag_reg_i, but that is used for clock selection (sel_fll_clk_o) and not as a debug disablement control. Path: lifecycle_state (missing) -> adbg_tap_top clock/reset gating (none) -> debug module always operational Closure verdict: All required core evidence slots are present for a candidate violation.","Debug interface remains functional in deployed products, allowing attackers full system access in secure lifecycle stages where debug should be disabled.",high,,,FP,,Sufficient,FP: does not stably match one of the four debug/JTAG GT cases.
proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_3:F1,deepseek_v4_pro,proposed,h18_debug_jtag_scope,3,proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_3,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_3\final_answer.json,F1,confirmed_finding,Debug bus master path (AXI/LINT) lacks any per-module authorization gating; bus access can be initiated without additional lock/auth check after debug module activation.,"read/write to bus / protected SoC memory/peripherals (APB peripherals, TCDM, ROM) / permission-related RTL security issue","ips/adv_dbg_if/rtl/adbg_top.sv
ips/adv_dbg_if/rtl/adbg_axi_module.sv
ips/adv_dbg_if/rtl/adbg_lint_biu.sv",ips/adv_dbg_if/rtl/adbg_top.sv; ips/adv_dbg_if/rtl/adbg_axi_module.sv; ips/adv_dbg_if/rtl/adbg_lint_biu.sv,,,"ips/adv_dbg_if/rtl/adbg_top.sv | unknown | module_id_reg sets module_selects directly based on shifted command; no auth gating.
ips/adv_dbg_if/rtl/adbg_axi_module.sv | unknown | module_select_i input directly enables module without additional checks.
ips/adv_dbg_if/rtl/adbg_lint_biu.sv | unknown | BIU's strobe_i starts transaction unconditionally.","Subject: JTAG/debug interface (adbg_axi_module, adbg_lint_module) Operation: read/write to bus Object: protected SoC memory/peripherals (APB peripherals, TCDM, ROM) Expected guard: Debug authorization signal (dbg_auth, lock bit) or lifecycle state preventing debug transactions until explicitly enabled Observed behavior: Module select from top level adbg_top directly enables the AXI/LINT module without any authorization gating; the BIU strobe initiates bus transactions with no lock or auth check. Path: adbg_top -> module_select_i -> adbg_axi_module/adbg_lint_module -> adbg_axi_biu/adbg_lint_biu -> AXI/LINT bus Closure verdict: All required core evidence slots are present for a candidate violation.","External JTAG user can access arbitrary memory/peripheral regions without authorization, once debug instruction is loaded and password is passed (but password is separate, this obligation concerns internal gating). The lack of per-path gating means even after password authentication, no further checks prevent access to protected regions.",high,"Not directly observed: SoC-level address decoder (pulp_soc.sv, soc_domain.sv) but debug module itself lacks authorization gating.",H18-028,TP,,Sufficient,"Matched H18-028: finding reports unauthenticated JTAG/debug access to internal debug/bus path, matching the JTAG not password protected case."
proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_3:F2,deepseek_v4_pro,proposed,h18_debug_jtag_scope,3,proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_3,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_3\final_answer.json,F2,confirmed_finding,No sticky lock bit exists to gate writes to debug configuration registers after a debug session is established; configuration remains mutable.,"write to lock bit configuration register / debug module configuration registers (control registers, access enables) / permission-related RTL security issue","ips/adv_dbg_if/rtl/adbg_axi_module.sv
ips/adv_dbg_if/rtl/adbg_lint_module.sv
ips/adv_dbg_if/rtl/adbg_tap_top.v",ips/adv_dbg_if/rtl/adbg_axi_module.sv; ips/adv_dbg_if/rtl/adbg_lint_module.sv; ips/adv_dbg_if/rtl/adbg_tap_top.v,,,"ips/adv_dbg_if/rtl/adbg_axi_module.sv | unknown | Internal registers and control signals; no lock flop.
ips/adv_dbg_if/rtl/adbg_lint_module.sv | unknown | Similarly, no lock register.
ips/adv_dbg_if/rtl/adbg_tap_top.v | unknown | Passchk mechanism for password, but no lock bit for configuration registers.","Subject: software/debug command Operation: write to lock bit configuration register Object: debug module configuration registers (control registers, access enables) Expected guard: Once lock bit is set, it must gate all write enables to protected registers and cannot be cleared without a reset or higher authority. Observed behavior: No lock bit flop or sticky bit exists in the AXI or LINT modules; internal registers (address_counter, operation, word_count, etc.) are updated via update_dr_i based on module_select_i and command decode without any lock gating. The TAP password check (passchk) gates entry to DR scan, but does not provide a lock bit that prevents further configuration changes after being set. Path: JTAG TAP (IR + password) -> DR shift -> update_dr_i -> register write logic in adbg_axi_module/adbg_lint_module Closure verdict: All required core evidence slots are present for a candidate violation.","Once debug access is authenticated via password, all debug module configuration registers can be freely modified; there is no mechanism to lock the debug interface to prevent further reconfiguration, which could allow an attacker to alter access settings or escalate privileges after initial access.",high,No evidence of lock bit elsewhere.,H18-012,TP,,Sufficient,Matched H18-012: finding discusses password/authentication state persistence across reset/session.
proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_3:F3,deepseek_v4_pro,proposed,h18_debug_jtag_scope,3,proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_3,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_3\final_answer.json,F3,confirmed_finding,OR1K debug module likely lacks necessary privilege checks when accessing CPU status registers.,"read/write to processor status registers / OR1K processor internal state (status register, control registers) / permission-related RTL security issue","ips/adv_dbg_if/rtl/adbg_or1k_module.sv
ips/adv_dbg_if/rtl/adbg_or1k_status_reg.sv",ips/adv_dbg_if/rtl/adbg_or1k_module.sv; ips/adv_dbg_if/rtl/adbg_or1k_status_reg.sv,,,"ips/adv_dbg_if/rtl/adbg_or1k_module.sv | unknown | Registers and control signals; no debug mode gating observed.
ips/adv_dbg_if/rtl/adbg_or1k_status_reg.sv | unknown | Conditional logic not clearly showing debug mode dependence.","Subject: debug interface via OR1K module Operation: read/write to processor status registers Object: OR1K processor internal state (status register, control registers) Expected guard: Debug access to processor state is only allowed in debug mode and/or when debug authorization is asserted; not accessible in normal operation. Observed behavior: The partial OR1K module code shows no evidence of a privilege check or debug mode requirement before accessing status registers. The BIU and module appear to allow CPU status reads/writes based solely on JTAG commands, without checking the CPU's debug mode signal. The TAP password protects against completely unauthorized access, but once authenticated, an attacker could read/write CPU state even if the processor is in normal operation, potentially bypassing software-enforced isolation. Path: adbg_or1k_module -> adbg_or1k_status_reg -> CPU status bus Closure verdict: All required core evidence slots are present for a candidate violation.","Potential exposure of internal CPU state or manipulation of control registers while CPU is running, leading to privilege escalation or information leakage.",high,Full content of adbg_or1k_module.sv and adbg_or1k_status_reg.sv not provided; could contain hidden checks.,,FP,,Unclear,FP: related debug speculation but not a stable match to password/JTAG GT cases in this scope.
proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_3:F4,deepseek_v4_pro,proposed,h18_debug_jtag_scope,3,proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_3,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_3\final_answer.json,F4,potential_warning,Unable to determine if debug bus transactions are properly restricted from secure memory regions.,"bus transactions / secure memory regions (ROM, L2 memory, safe domain) / permission-related RTL security issue",ips/adv_dbg_if/rtl/adbg_axi_biu.sv,ips/adv_dbg_if/rtl/adbg_axi_biu.sv,,,"ips/adv_dbg_if/rtl/adbg_axi_biu.sv | unknown | AXI master outputs including aw_prot, but driving logic not observed; default likely 0.","Subject: debug bus master (AXI or LINT) Operation: bus transactions Object: secure memory regions (ROM, L2 memory, safe domain) Expected guard: Address decoder checks security attribute or separate secure access control; debug master's AxPROT forced to non-secure and rejected by slave. Observed behavior: The AXI BIU and LINT BIU do not show any explicit AxPROT driving logic or security attribute forcing in the examined code. The provided tool observations lack the SoC-level address decoder files (pulp_soc.sv, soc_domain.sv, safe_domain.sv) needed to determine if secure regions are gated against debug master accesses. Path: adbg_axi_biu -> AXI bus -> SoC address decoder -> memory controller Closure verdict: Related RTL evidence exists, but some core evidence slots remain incomplete.",Could allow debug master to access secure memory regions if address decode does not enforce security.,medium,"SoC-level address decoder and secure domain files not inspected; security attribute (e.g., AxPROT) enforcement unknown.",,FP,,Unclear,FP: related debug speculation but not a stable match to password/JTAG GT cases in this scope.
proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_3:F5,deepseek_v4_pro,proposed,h18_debug_jtag_scope,3,proposed:deepseek_v4_pro:h18_debug_jtag_scope:rep_3,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_debug_jtag_scope\rep_3\final_answer.json,F5,confirmed_finding,"Bytefifo lacks session-termination clear logic, possibly leaking stale data between debug sessions.",read after write / buffered data from previous debug transaction / permission-related RTL security issue,ips/adv_dbg_if/rtl/bytefifo.v,ips/adv_dbg_if/rtl/bytefifo.v,,,ips/adv_dbg_if/rtl/bytefifo.v | unknown | FIFO implementation with RST but no session-clear signal; counters and data registers reset only on RST.,"Subject: internal debug buffer (bytefifo) Operation: read after write Object: buffered data from previous debug transaction Expected guard: Buffer is cleared on reset, on debug session termination, or when lock/unlock events occur; no stale data accessible. Observed behavior: The bytefifo module only clears its contents on a global reset (RST). There is no dedicated clear input or logic to flush the FIFO upon debug session termination (e.g., when password lock is re-engaged or debug module is deselected). If a new debug session begins without a system reset, stale data from previous transactions could be read through the FIFO output. Path: bytefifo -> data_o port -> debug output (lint_rdata or similar) Closure verdict: All required core evidence slots are present for a candidate violation.",Potential leakage of sensitive data across debug sessions if the chip is not reset between sessions.,high,No evidence of any clear mechanism triggered by lock events or session end.,,FP,,Unclear,FP: related debug speculation but not a stable match to password/JTAG GT cases in this scope.
proposed:deepseek_v4_pro:h18_fc_core_security_scope:rep_1:F1,deepseek_v4_pro,proposed,h18_fc_core_security_scope,1,proposed:deepseek_v4_pro:h18_fc_core_security_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_fc_core_security_scope\rep_1\final_answer.json,F1,confirmed_finding,No privilege or debug-authentication check before CSR accesses; debug halt alone grants full CSR control.,"CSR read/write via debug interface / security-critical CSRs (mstatus, mie, etc.) / permission-related RTL security issue","ips/zero-riscy/zeroriscy_debug_unit.sv
ips/zero-riscy/zeroriscy_debug_unit.sv",ips/zero-riscy/zeroriscy_debug_unit.sv,,,"ips/zero-riscy/zeroriscy_debug_unit.sv | unknown | CSR read access: csr_req_n = 1'b1 when debug_halted_o and debug_addr_i[14]
ips/zero-riscy/zeroriscy_debug_unit.sv | unknown | Write access to GPR; similar logic for CSR writes (not fully shown but expected)","Subject: zeroriscy_debug_unit Operation: CSR read/write via debug interface Object: security-critical CSRs (mstatus, mie, etc.) Expected guard: debug authentication/lock and/or privileged mode check Observed behavior: Debug unit directly requests CSR access (csr_req_n = 1) whenever debug_halted_o is true, without any authentication or privilege check. Only halt state gates CSR access. Path: debug_req_i -> debug_halted_o -> csr_req_n/we_n Closure verdict: All required core evidence slots are present for a candidate violation.","An attacker halting the core via debug can read/write all CSRs, bypassing any secure mode restrictions.",high,Complete debug unit write path for CSRs; possible debug lock/auth signals outside this module not visible.,H18-017,TP,,Sufficient,"Matched H18-017: finding reports debug path access to core register/CSR state, matching the debug/register-file security case."
proposed:deepseek_v4_pro:h18_fc_core_security_scope:rep_1:F2,deepseek_v4_pro,proposed,h18_fc_core_security_scope,1,proposed:deepseek_v4_pro:h18_fc_core_security_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_fc_core_security_scope\rep_1\final_answer.json,F2,potential_warning,Cannot assess; file truncated after register address assigns.,override interrupt security routing / core_irq_sec_o or interrupt logic / permission-related RTL security issue,ips/apb_interrupt_cntrl/apb_interrupt_cntrl.sv,ips/apb_interrupt_cntrl/apb_interrupt_cntrl.sv,,,ips/apb_interrupt_cntrl/apb_interrupt_cntrl.sv | unknown | test_mode_i declared but usage truncated,"Subject: test_mode_i Operation: override interrupt security routing Object: core_irq_sec_o or interrupt logic Expected guard: test_mode_i shall not affect security-critical signals in functional mode Observed behavior: test_mode_i is an input port of apb_interrupt_cntrl, but its usage is not visible in the available (truncated) file snippets. Path: test_mode_i -> unknown Closure verdict: Related RTL evidence exists, but some core evidence slots remain incomplete.",Unknown,medium,Full implementation of apb_interrupt_cntrl; logic involving test_mode_i.,H18-027,TP,,Insufficient,Matched H18-027: finding identifies missing or inconsistent protection of secure interrupt configuration/path.
proposed:deepseek_v4_pro:h18_fc_core_security_scope:rep_1:F3,deepseek_v4_pro,proposed,h18_fc_core_security_scope,1,proposed:deepseek_v4_pro:h18_fc_core_security_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_fc_core_security_scope\rep_1\final_answer.json,F3,potential_warning,Interface exists but no security gating visible; configuration-dependent.,enable BIST and read bist_result / internal memory/register states / permission-related RTL security issue,ips/pulp_soc/rtl/components/pulp_interfaces.sv,ips/pulp_soc/rtl/components/pulp_interfaces.sv,,,ips/pulp_soc/rtl/components/pulp_interfaces.sv | unknown | BIST_BUS interface definition,"Subject: BIST control interface Operation: enable BIST and read bist_result Object: internal memory/register states Expected guard: BIST enable locked or tied low in functional mode Observed behavior: BIST_BUS interface defines bist_en, bist_result, etc., with master/slave modports, but no evidence of tie-off or lock logic. Path: bist_en signal from master -> BIST engine Closure verdict: Related RTL evidence exists, but some core evidence slots remain incomplete.",Potential exposure of internal state if BIST is accessible.,medium,Actual instantiation and connection of BIST; whether bist_en is tied low or controlled by a secure register.,,FP,,Unclear,"FP: reports cache, demux, BIST, HWPE, generic memory, or incomplete interrupt risk not in the selected GT set for this scope."
proposed:deepseek_v4_pro:h18_fc_core_security_scope:rep_1:F4,deepseek_v4_pro,proposed,h18_fc_core_security_scope,1,proposed:deepseek_v4_pro:h18_fc_core_security_scope:rep_1,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\proposed\proposed_hackatdac_deepseek_pilot_v1\models\deepseek_v4_pro\h18_fc_core_security_scope\rep_1\final_answer.json,F4,confirmed_finding,"Bypass/flush control lacks security qualification, allowing any bus master to abuse cache operations.",assert bypass_req or flush_req / cache lines potentially containing secure data / permission-related RTL security issue,ips/pulp_soc/rtl/components/pulp_interfaces.sv,ips/pulp_soc/rtl/components/pulp_interfaces.sv,,,"ips/pulp_soc/rtl/components/pulp_interfaces.sv | unknown | L2_MEM_BUS Master/Slave modports with bypass_req, flush_req, no security attributes","Subject: Cache bypass/flush control Operation: assert bypass_req or flush_req Object: cache lines potentially containing secure data Expected guard: bypass/flush requests qualified by security attribute Observed behavior: L2_MEM_BUS interfaces include bypass_req, flush_req, but no security sideband signals (e.g., aw_prot, secure) are present in the interface definition. Path: bypass_req/flush_req from master to cache slave interface without security attribute Closure verdict: All required core evidence slots are present for a candidate violation.","Untrusted masters can flush or bypass cache, potentially leaking secure data or breaking confidentiality.",high,Internal cache controller logic; integration mapping of bus master security identifiers (if any).,,FP,,Sufficient,"FP: reports cache, demux, BIST, HWPE, generic memory, or incomplete interrupt risk not in the selected GT set for this scope."
