run_id,finding_id,input_scope,claimed_summary,claimed_files,claimed_modules,claimed_signals,matched_case_id,detection_match,evidence_quality,confidence_label,wrong_localization,insufficient_evidence,fabricated_evidence,unsupported_claim,overconfidence,scorer_notes
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_3,F1,h21_access_lock_scope,"PKT peripheral access is ORed with HMAC access permission, allowing a privilege level authorized for HMAC to access the PKT/fuse-key interface even if the explicit PKT permission is not set.",piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,riscv_peripherals; pkt_wrapper,"acc_ctrl_c; acct_ctrl_i for HMAC; acct_ctrl_i for PKT; en; fuse_req_o, fuse_addr_o, fuse_rdata_i, pkey_loc; HMAC acct_ctrl_i; PKT acct_ctrl_i; PKT register map",H21-005,TP,Sufficient,high,no,no,no,no,no,Correct HMAC permission grants PKT/fuse-key interface access.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_3,F2,h21_access_lock_scope,"The register-lock write path for reglk_mem[2] does not preserve reglk_mem[2] when locked; it copies reglk_mem[3], allowing a write to alter lock state despite the lock condition.",piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; reglk_ctrl_o; reglk_mem[3],,FP,Sufficient,high,yes,no,no,no,no,reglk_mem[2] wrong-source bug not visible GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_3,F3,h21_access_lock_scope,"Access-control memory resets to all ones, creating a fail-open permission default until trusted software configures stricter policy.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv,acct_wrapper; riscv_peripherals; hmac_wrapper,acct_mem; acc_ctrl_o; rom_req; acct_ctrl_i; en,H21-042,TP,Sufficient,medium,no,no,no,no,no,Correct fail-open ACCT reset.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_3,F4,h21_access_lock_scope,"Asserting jtag_unlock clears the register-lock memory, which can erase lock protections if jtag_unlock is not itself strongly authorized and lifecycle-gated.",piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,"jtag_unlock, reglk_mem; reglk_ctrl_o; jtag_unlock reset condition",H21-048,TP,Sufficient,medium,no,no,no,no,no,Correct jtag_unlock clears register-lock memory.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_1,F-001,h21_crypto_security_scope,Inconsistent debug_mode key clearing across crypto wrappers — certain key slots remain readable in debug mode while others are zeroed,piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/src/aes2/aes2_wrapper.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,aes0_wrapper; aes2_wrapper; aes1_wrapper; hmac_wrapper; riscv_peripherals,"key_big2, key_big0, key_big1; cii_K0, cii_K1, cii_K2; core_key0, core_key1, core_key2; key, ikey_hash, okey_hash; key_big0, key_big1, key_big2; debug_mode_i",H21-047,TP,Sufficient,high,no,no,no,no,no,Correctly identifies AES0 key_big2 not cleared in debug; also mentions AES1 core_key1 but counted at finding level as H21-047.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_1,F-002,h21_crypto_security_scope,"we_flag signals can forcibly override access control and register lock protections, potentially bypassing the permission system",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"we_flag, acc_ctrl_o; we_flag_1, reglk_ctrl; acc_ctrl_o; reglk_ctrl_i; we_flag_0..4",,FP,Insufficient,medium,yes,yes,no,no,yes,we_flag override not visible crypto GT unless tied to specific AES2/HMAC user access case.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_1,F-003,h21_crypto_security_scope,"Copy-paste index bug in reglk_wrapper write path — writing to reglk_mem[2] reads back reglk_mem[3] in the locked case, corrupting data and potentially bypassing lock",piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; reglk_mem write case,,FP,Insufficient,high,yes,yes,no,no,yes,reglk_wrapper index bug not visible crypto GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_1,F-004,h21_crypto_security_scope,"acct_wrapper outputs only 3 of its access control entries; the remaining entries may be non-functional, reducing effective access control coverage",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acct_mem, acc_ctrl_o; acc_ctrl_c, acc_ctrl; AcCt_MEM_SIZE; acc_ctrl_o; acc_ctrl_c",,FP,Insufficient,medium,yes,yes,no,no,yes,ACCT width coverage issue not visible crypto GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_2,FIND-001,h21_crypto_security_scope,"External we_flag signals bypass access control and register lock mechanisms, enabling unauthorized access to cryptographic peripherals and key material.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acc_ctrl_o, we_flag; we_flag_1, reglk_ctrl_i; we_flag_0; we_flag_0, we_flag_1, we_flag_2, we_flag_3, we_flag_4; assign acc_ctrl_o; i_acct_wrapper instantiation; reglk_ctrl wiring; module port declarations",,FP,Insufficient,high,yes,yes,no,no,yes,we_flag broad bypass not matched to specific crypto GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_2,FIND-002,h21_crypto_security_scope,Coarse-grained access control in crypto peripherals grants all-or-nothing access to key material and control registers.,piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/aes2/aes2_wrapper.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv,aes0_wrapper; aes1_wrapper; aes2_wrapper; hmac_wrapper; sha256_wrapper,"en, acct_ctrl_i; assign en",H21-073,Partial,Insufficient,medium,yes,yes,no,no,yes,Coarse crypto access-control finding is related to AES/HMAC user access but does not cite reset-all-ones access matrix for AES2/HMAC separately.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_2,FIND-003,h21_crypto_security_scope,Potential register lock bypass due to incorrect indexing in REGLK wrapper write-side logic.,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,"reglk_mem[2], reglk_mem[3]; write case for address 2",,FP,Insufficient,medium,yes,yes,no,no,yes,reglk wrapper bug not visible crypto GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_3,F001,h21_crypto_security_scope,"Inconsistent cryptographic key zeroing in debug mode — certain key registers in aes0_wrapper, aes1_wrapper, and hmac_wrapper are not zeroed when debug_mode_i is asserted, potentially exposing secret key material through debug/JTAG interfaces.",piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv,aes0_wrapper; aes1_wrapper; hmac_wrapper,"key_big2, key2; core_key1, key_reg1; ikey_hash, ikey_hash_bytes; key_big0, key_big1 assignment; core_key0, core_key1, core_key2 assignment; key, ikey_hash, okey_hash assignment",H21-047,TP,Sufficient,high,no,no,no,no,no,Correctly identifies AES0 key_big2 and AES1 core_key1 not zeroed in debug; counted at finding level as H21-047.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_3,F002,h21_crypto_security_scope,"JTAG unlock signal (jtag_unlock) resets all register lock bits in reglk_wrapper, creating a hardware backdoor that bypasses software-configured peripheral register protections.",piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,"reglk_mem, jtag_unlock; reset condition for reglk_mem",,FP,Sufficient,high,yes,no,no,no,no,"JTAG unlock clearing reglocks belongs to access_lock scope, not crypto scope."
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_3,F003,h21_crypto_security_scope,"Access control self-modification risk: the acct_wrapper controls its own access via acct_ctrl_i derived from acc_ctrl_c[priv_lvl_i][6], creating a circular dependency where compromised software could lock out higher privilege levels or grant itself additional permissions.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"en, acct_ctrl_i; acct_ctrl_i, acc_ctrl_c; en signal; acct_wrapper instantiation",,FP,Insufficient,medium,yes,yes,no,no,yes,ACCT self-modification not visible crypto GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_crypto_security_scope__rep_3,F004,h21_crypto_security_scope,"Hardware we_flag override forces specific access control bits active in acct_wrapper, potentially granting unintended peripheral access regardless of software configuration.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acc_ctrl_o, we_flag; we_flag_0; acc_ctrl_o assignment; we_flag connection",,FP,Insufficient,low,yes,yes,no,no,yes,we_flag override not matched to specific crypto GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_1,FINDING-001,h21_crypto_security_scope,"ACCT permission memory resets to all ones, making the access-control matrix permissive by default.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/aes2/aes2_wrapper.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv; piton/design/chip/tile/ariane/src,acct_wrapper; riscv_peripherals; aes0_wrapper; aes1_wrapper; aes2_wrapper; hmac_wrapper; sha256_wrapper; multiple wrappers,"acct_mem; acc_ctrl_o; acc_ctrl / acc_ctrl_c; en / acct_ctrl_i; acct_mem[j] <= 32'hffffffff; assign acc_ctrl_o = {acct_mem[3*0+2], acct_mem[3*0+1], acct_mem[3*0+0]|{8{we_flag}}};; assign acc_ctrl_c[i][j] = acc_ctrl[j*4+i] | (j==5 && acc_ctrl[4*4+i]);; assign en = en_acct && acct_ctrl_i",H21-073,TP,Sufficient,high,no,no,no,no,no,Correctly identifies default-allow access-control matrix and crypto peripheral gates including AES2/HMAC. Counted at finding level as AES2 user access.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_1,FINDING-002,h21_crypto_security_scope,Sideband `we_flag` can force-enable access-control bits independent of programmed ACCT policy.,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,we_flag / acc_ctrl_o; we_flag; we_flag_0..we_flag_4; reglk_ctrl_i / we_flag_1; input logic we_flag;; acct_mem[3*0+0]|{8{we_flag}}; input we_flag_0..we_flag_4; .reglk_ctrl_i  ( reglk_ctrl[1*8+7:1*8] | we_flag_1 ),,FP,Insufficient,medium,yes,yes,no,no,yes,we_flag sideband override not a specific crypto GT here.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_1,FINDING-003,h21_crypto_security_scope,"Asserting `jtag_unlock` clears register-lock memory, effectively unlocking protected registers.",piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,reglk_wrapper; riscv_peripherals,"jtag_unlock / reglk_mem; reglk_mem; jtag_unlock; if(~(rst_ni && ~jtag_unlock && ~rst_9)); for (j=0; j < 6; j=j+1) begin reglk_mem[j] <= 'h0; end; .jtag_unlock_o ( jtag_unlock ), .jtag_unlock ( jtag_unlock )",,FP,Sufficient,high,yes,no,no,no,no,JTAG unlock lock clearing is not visible crypto GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_1,FINDING-004,h21_crypto_security_scope,ACCT and REGLK are protected by the same mutable access-control matrix they help define.,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; reglk_wrapper; riscv_peripherals,"en / acct_ctrl_i; acct_ctrl_i / acc_ctrl; acct_ctrl_i; assign en = en_acct && acct_ctrl_i;; .acct_ctrl_i ( acc_ctrl_c[priv_lvl_i][6] ), .acc_ctrl_o ( acc_ctrl ); .acct_ctrl_i ( acc_ctrl_c[priv_lvl_i][9] ); pmpcfg_i / pmpaddr_i",,FP,Insufficient,medium,yes,yes,no,no,yes,Mutable ACCT/REGLK plane is not a specific crypto GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_2,FINDING-001,h21_crypto_security_scope,"Packet peripheral access is granted when either packet permission or HMAC permission is set, allowing HMAC permission to bypass the intended packet-specific access control.",piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,riscv_peripherals; riscv_peripherals / hmac_wrapper instance; riscv_peripherals / pkt_wrapper instance; acct_wrapper; hmac_wrapper instance; pkt_wrapper instance; acct_wrapper instance,acc_ctrl_c; acct_ctrl_i; acc_ctrl_o; acc_ctrl_c assignment; acc_ctrl,,FP,Sufficient,high,yes,no,no,no,no,PKT/HMAC permission coupling belongs to access_lock scope and is not visible GT in crypto scope.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_3,FINDING-001,h21_crypto_security_scope,Access-control policy resets to default-allow for all privilege levels and peripherals.,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acc_ctrl_o; acct_mem; acc_ctrl, acc_ctrl_c; rom_req; acct_ctrl_i; acc_ctrl_c; priv_lvl_i; en",H21-073,TP,Sufficient,high,no,no,no,no,no,Correct default-allow access-control policy affecting crypto peripheral access; counted as AES2 user access.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_3,FINDING-002,h21_crypto_security_scope,Access-control and register-lock management registers are themselves protected by the same mutable/default-open access-control policy.,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,riscv_peripherals; acct_wrapper; reglk_wrapper,i_acct_wrapper; i_reglk_wrapper; en; reglk_mem; reglk_mem write cases,,FP,Insufficient,high,yes,yes,no,no,yes,ACCT/REGLK self-protection is not a specific crypto GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_3,FINDING-003,h21_crypto_security_scope,"Access-control storage and output mapping appear inconsistent with the top-level peripheral count, risking unprogrammable or stuck permission bits.",piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,riscv_peripherals; acct_wrapper,"NB_SLAVE, NB_PERIPHERALS, acc_ctrl; AcCt_MEM_SIZE, acct_mem; acc_ctrl_o; acct_mem write decode; acct_mem read decode",,FP,Insufficient,medium,yes,yes,no,no,yes,Access-control mapping width issue not visible crypto GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_1,F-01,h21_dma_pkt_scope,"acct_wrapper uses out-of-bounds reglk_ctrl[13] for write protection on acct_mem[3], [4], [5] making them permanently writable.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,"reglk_ctrl[13]; reglk_ctrl_i port declaration; reglk_ctrl internal signal; Write-side case items for addresses 3,4,5",,FP,Insufficient,high,yes,yes,no,no,yes,ACCT lock issue not visible DMA/PKT GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_1,F-02,h21_dma_pkt_scope,reglk_wrapper write to reglk_mem[2] locks against incorrect source reglk_mem[3] instead of reglk_mem[2].,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; Write-side case block,,FP,Insufficient,high,yes,yes,no,no,yes,reglk wrapper aliasing not visible DMA/PKT GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_1,F-03,h21_dma_pkt_scope,dma_wrapper receives reglk_ctrl_i but never uses it; DMA registers are unprotected by register locks.,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,dma_wrapper,reglk_ctrl_i; en; reglk_ctrl_i port; en assignment; Write-side always block for DMA registers,H21-031,TP,Sufficient,high,no,no,no,no,no,Correctly identifies DMA registers not protected by register locks.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_1,F-04,h21_dma_pkt_scope,"we_flag is OR'd into the access-control output of acct_wrapper, forcing peripheral access bits high when asserted.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,acc_ctrl_o / we_flag; we_flag_0 -> we_flag; assign acc_ctrl_o = ...; acct_wrapper instantiation,,FP,Insufficient,high,yes,yes,no,no,yes,we_flag access override not visible DMA/PKT GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_1,F-05,h21_dma_pkt_scope,Read-side and write-side register-lock bit assignments are completely mismatched in both reglk_wrapper and acct_wrapper.,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,reglk_wrapper; acct_wrapper,reglk_mem write/read lock bits; acct_mem write/read lock bits; Write-side lock bits; Read-side lock bits,,FP,Insufficient,medium,yes,yes,no,no,yes,general lock mismatch not specific to DMA/PKT GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_2,F-001,h21_dma_pkt_scope,JTAG unlock signal bypasses all register lock protections in reglk_wrapper,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,jtag_unlock; reset condition,,FP,Sufficient,high,yes,no,no,no,no,JTAG unlock lock reset belongs to access_lock scope.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_2,F-002,h21_dma_pkt_scope,"Copy-paste bug in reglk_wrapper causes register lock aliasing: address 2 writes to reglk_mem[3] instead of reglk_mem[2], making one lock unwritable and two addresses collide",piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2] / reglk_mem[3]; write case addresses 2 and 3,,FP,Insufficient,high,yes,yes,no,no,yes,reglk copy-paste bug not visible DMA/PKT GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_2,F-003,h21_dma_pkt_scope,"acct_wrapper uses undriven upper bits of reglk_ctrl for lock gating, rendering lock protections for acct_mem[3], [4], [5], [9] non-functional",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,reglk_ctrl; reglk_ctrl declaration and assignment; write case using reglk_ctrl[13] and reglk_ctrl[7],,FP,Insufficient,high,yes,yes,no,no,yes,ACCT lock issue not visible DMA/PKT GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_2,F-004,h21_dma_pkt_scope,"DMA wrapper registers (start, length, source/dest addresses) have no register lock protection, allowing unconstrained DMA transfers",piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,dma_wrapper,"start_reg, length_reg, source_addr_*, dest_addr_*, done_reg, core_lock_reg, end_reg; DMA register write block; reglk_ctrl_i port declaration",H21-031,TP,Sufficient,high,no,no,no,no,no,Correct DMA programming registers lack register-lock protection.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_2,F-005,h21_dma_pkt_scope,"we_flag signal can force-enable access control bits, potentially bypassing software-configured access restrictions",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,"acc_ctrl_o, we_flag; acc_ctrl_o assignment",,FP,Insufficient,medium,yes,yes,no,no,yes,we_flag issue not visible DMA/PKT GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_3,F-01,h21_dma_pkt_scope,Access-control write-lock permanently disabled for acct_mem entries 3-5 due to out-of-bounds reglk_ctrl bit index,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,"acct_mem[03:05], reglk_ctrl[13]; reglk_ctrl_i; reglk_ctrl; acct_mem write logic",,FP,Insufficient,high,yes,yes,no,no,yes,ACCT lock issue not visible DMA/PKT GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_3,F-02,h21_dma_pkt_scope,DMA registers completely lack register-lock enforcement in write path,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,dma_wrapper,"start_reg, length_reg, source_addr_lsb_reg, source_addr_msb_reg, dest_addr_lsb_reg, dest_addr_msb_reg, done_reg, end_reg; reglk_ctrl_i; always @(posedge clk_i) write block",H21-031,TP,Sufficient,high,no,no,no,no,no,Correct DMA registers lack lock enforcement.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_3,F-03,h21_dma_pkt_scope,Register lock for reglk_mem[2] reloads from wrong source (reglk_mem[3]) when locked,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; reglk_mem write case statement,,FP,Insufficient,high,yes,yes,no,no,yes,reglk source bug not visible DMA/PKT GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__deepseek_v4_pro__h21_dma_pkt_scope__rep_3,F-04,h21_dma_pkt_scope,PKT wrapper lacks write-lock protection on fuse control registers,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,pkt_wrapper,"fuse_req_o, fuse_addr_o; fuse_req_o/fuse_addr_o write block; reglk_ctrl_i",H21-078,TP,Sufficient,high,no,no,no,no,no,Correct PKT fuse_req/fuse_addr write paths lack register-lock checks.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_1,FINDING-001,h21_dma_pkt_scope,PKT wrapper can bypass fuse read register-lock protection through an unmapped/default read path.,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,pkt_wrapper; riscv_peripherals,"rdata, fuse_rdata_i, reglk_ctrl_i[6], fuse_addr_o; acct_ctrl_i / acc_ctrl_c[priv_lvl_i][5]; en; rdata; reglk_ctrl_i[6]; default case / fuse_addr_o; acct_ctrl_i",H21-059,TP,Sufficient,high,no,no,no,no,no,Correct PKT fuse_rdata_i default read-path leakage.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_1,FINDING-002,h21_dma_pkt_scope,Access-control registers reset to an allow-all state and are software writable through the same access-control fabric they configure.,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acc_ctrl_o, acct_mem, we_flag; en, acct_ctrl_i; acct_mem; acct_mem[00], reglk_ctrl[5]; acct_ctrl_i, acc_ctrl_o; acc_ctrl_o; en; acct_mem[00]; i_acct_wrapper",,FP,Insufficient,medium,yes,yes,no,no,yes,ACCT reset/software writable issue not visible DMA/PKT GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_1,FINDING-003,h21_dma_pkt_scope,Access-control output width and mapping are ambiguous; a 96-bit concatenation is assigned to a 56-bit permission vector when NB_PERIPHERALS is 14.,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,riscv_peripherals; acct_wrapper,"NB_PERIPHERALS, acc_ctrl; acc_ctrl_c; acc_ctrl_o, AcCt_MEM_SIZE; acc_ctrl_o; NB_PERIPHERALS / acc_ctrl; acc_ctrl_o / AcCt_MEM_SIZE",,FP,Insufficient,medium,yes,yes,no,no,yes,ACCT width/mapping issue not visible DMA/PKT GT.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_1,FINDING-004,h21_dma_pkt_scope,"DMA register access is permission-gated, but internal DMA memory permission enforcement cannot be verified because the dma module implementation is not visible.",piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,dma_wrapper; riscv_peripherals,"en, acct_ctrl_i; start_reg, source_addr_lsb_reg, dest_addr_lsb_reg; pmpcfg_i, pmpaddr_i, we_flag; acct_ctrl_i, pmpcfg_i, pmpaddr_i; en; DMA control/address registers; u_dma inputs; i_dma_wrapper",H21-031,Partial,Insufficient,low,yes,yes,no,no,yes,Discusses DMA control register access but frames permission-gating uncertainty rather than missing register locks.
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_2,PERM-001,h21_dma_pkt_scope,"Access-control registers reset to permit-all, causing a fail-open permission state across privilege-indexed peripheral gates.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acc_ctrl_o; en; acct_mem; acc_ctrl_c; acct_ctrl_i for ACCT; acct_ctrl_i for REGLK; acct_ctrl_i for DMA; assign acc_ctrl_o = {acct_mem[3*0+2], acct_mem[3*0+1], acct_mem[3*0+0]|{8{we_flag}}};; assign en = en_acct && acct_ctrl_i;; acct_mem[j] <= 32'hffffffff;; assign acc_ctrl_c[i][j] = acc_ctrl[j*4+i] | (j==5 && acc_ctrl[4*4+i]);; .acct_ctrl_i   ( acc_ctrl_c[priv_lvl_i][6]),; .acct_ctrl_i   ( acc_ctrl_c[priv_lvl_i][9]),; .acct_ctrl_i   ( acc_ctrl_c[priv_lvl_i][8]),",,FP,Insufficient,high,yes,yes,no,no,yes,ACCT fail-open finding not visible DMA/PKT GT.
