finding_uid,model_family,method_name,input_scope,repetition,run_id,finding_id,summary,matched_case_id,detection_match,duplicate_of_finding_uid,evidence_quality,fp_cluster_id,cluster_scoring_role,review_notes,final_answer_path
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-003,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-003,"Register lock bypass in `acct_wrapper` due to zero-extension of an 8-bit lock control signal, allowing unrestricted writes to protected access control memory.",,FP,,Sufficient,FPC-0145,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-004,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-004,The write lock for access control registers acct_mem[3:5] is permanently bypassed due to checking an out-of-bounds bit on a zero-extended register lock signal.,,FP,,Sufficient,FPC-0145,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-005,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-005,"A soft reset signal (rst_6) can clear the access control memory (acct_mem) to a default state, allowing an attacker to bypass previously programmed access restrictions.",,FP,,Sufficient,FPC-0143,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-006,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-006,"Insecure default permission state: Access control memory resets to a fail-open configuration (all ones), granting full access privileges.",,FP,,Sufficient,FPC-0143,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-007,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-007,"The dma_wrapper module ignores the acct_ctrl_i access control input, allowing unprivileged configuration of the DMA engine.",,FP,,Sufficient,FPC-0146,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-008,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-008,"The dma_wrapper module receives a register lock signal (reglk_ctrl_i) but fails to use it to guard register writes, bypassing the system's register lockdown protections.",H21-031,TP,,Sufficient,,TP,Matched H21-031: reports DMA registers not locked.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-009,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-009,Incorrect state update bypasses register lock protection for reglk_mem[2].,,FP,,Sufficient,FPC-0147,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-010,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-010,Bypassed register lock for access control registers and unsafe fail-open reset state in acct_wrapper.,,FP,,Sufficient,FPC-0145,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-011,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-011,Sensitive readback vulnerability in `pkt_wrapper` where `fuse_rdata_i` can be leaked via unmapped addresses.,,FP,,Sufficient,FPC-0148,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-012,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-012,Default assignment of sensitive fuse data to the read data bus bypasses register lock protection for certain fuse addresses.,H21-078,TP,,Sufficient,,TP,Matched H21-078: reports PKT registers not locked.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-013,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-013,Missing register lock check on the write path for fuse request and address registers in pkt_wrapper.,H21-078,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-012,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-012: same run reports H21-078 again. Matched H21-078: reports PKT registers not locked.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-014,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-014,Bypass of fuse read lock via leaky default case in pkt_wrapper and incorrect lock state update in reglk_wrapper.,H21-059,TP,,Sufficient,,TP,Matched H21-059: reports PKT leaks fuse data through incomplete/default case.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-015,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-015,Missing access control check in DMA wrapper allows privilege escalation by bypassing privilege-level checks.,,FP,,Sufficient,FPC-0146,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-016,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-016,"AXI protection (prot) signals are hardcoded to zero for the register lock wrapper, stripping privilege information and preventing access control enforcement.",,FP,,Sufficient,FPC-0149,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-017,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-017,"Debug signal `jtag_unlock` improperly resets register locks, bypassing security protections.",,FP,,Sufficient,FPC-0150,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-018,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-018,Unsafe debug reset allows JTAG to clear and bypass system-wide register locks.,,FP,,Sufficient,FPC-0150,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-019,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-019,Multiple hardware lock bypass vulnerabilities due to a state corruption typo in reglk_wrapper and an out-of-bounds guard index in acct_wrapper.,,FP,,Sufficient,FPC-0147,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-020,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-020,"The register lock memory (`reglk_mem`) in `reglk_wrapper` can be cleared dynamically by asserting the `jtag_unlock` debug signal, bypassing the system's access protections.",,FP,,Sufficient,FPC-0150,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-021,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-021,"AXI protection signals (`prot`) are hardcoded to 0 for cryptographic peripherals and the PLIC, stripping security context and potentially elevating non-secure transactions to Secure.",,FP,,Sufficient,FPC-0151,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-022,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-022,Broken write-lock protection for access control registers due to out-of-bounds register lock index.,,FP,,Sufficient,FPC-0145,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-023,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-023,"Access control signals are passed into peripheral wrappers but are entirely ignored, bypassing privilege checks.",,FP,,Sufficient,FPC-0152,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-024,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-024,Hardcoded AXI protection signals (PROT) lead to loss of privilege and security information.,,FP,,Sufficient,FPC-0153,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-025,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-025,"Missing register lock check on configuration writes allows attackers to modify the fuse address and bypass the read lock, leading to sensitive fuse data leakage.",H21-078,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-012,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-012: same run reports H21-078 again. Matched H21-078: reports PKT registers not locked.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-026,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-026,Read protection bypass on fuse data due to unsafe default assignment and incomplete data clearing on unmapped address reads.,,FP,,Sufficient,FPC-0154,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-027,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-027,Hardware register lock bypassing via unhandled default read cases exposing sensitive fuse data.,H21-078,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-012,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-012: same run reports H21-078 again. Matched H21-078: reports PKT registers not locked.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-028,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-028,"The debug signal `jtag_unlock` is used to reset all hardware register locks in `reglk_wrapper`, allowing debug interfaces to clear security locks and bypass protections.",,FP,,Sufficient,FPC-0150,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-029,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-029,Permission bypass via TOCTOU vulnerability due to using the sideband core privilege level (priv_lvl_i) instead of AXI transaction attributes for access control.,,FP,,Sufficient,FPC-0155,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1:F-030,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pkt_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pkt_scope:rep_1,F-030,Hardcoded AXI protection signals (prot) to 0 elevates all transactions to Secure access.,,FP,,Sufficient,FPC-0153,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pkt_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-001,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1,F-001,Missing privilege check on memory-mapped read operations allows unauthorized information disclosure of DMA configuration.,,FP,,Sufficient,FPC-0156,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pmp_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-002,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1,F-002,"The DMA controller bypasses Physical Memory Protection (PMP) checks during memory load operations if a specific condition (we_flag && length_d == 3) is met, allowing unauthorized memory reads.",,FP,,Sufficient,FPC-0157,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pmp_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-003,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1,F-003,"A logic condition bypasses Physical Memory Protection (PMP) checks for DMA load operations, allowing unauthorized memory access.",,FP,,Sufficient,FPC-0157,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pmp_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-004,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1,F-004,Hardware backdoor or bypass of Physical Memory Protection (PMP) in DMA controller for specific transfer lengths.,,FP,,Sufficient,FPC-0157,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pmp_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-005,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1,F-005,"The DMA controller incorrectly evaluates Physical Memory Protection (PMP) permissions using stale register states (access type and address) rather than the newly computed values for the current operation, allowing attackers to bypass write protections.",,FP,,Sufficient,FPC-0158,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pmp_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-006,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1,F-006,Incorrect protection state update due to simulation-synthesis mismatch in DMA PMP state registers.,,FP,,Sufficient,FPC-0159,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pmp_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-007,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1,F-007,A hardcoded backdoor bypasses DMA Physical Memory Protection (PMP) read checks when a specific flag and transfer length are used.,H21-064,TP,,Sufficient,,TP,Matched H21-064: reports DMA syscall length unit misuse.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pmp_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-008,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1,F-008,"The hardware lock mechanism (`core_lock_reg`) in the DMA wrapper is insecurely implemented, allowing unconditional unlocking and inadvertently releasing the lock on concurrent acquisition attempts.",,FP,,Sufficient,FPC-0160,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pmp_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-009,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1,F-009,"The DMA wrapper does not enforce its core lock (`core_lock_reg`) or incoming access control signals when writing to critical DMA configuration registers, allowing the lock to be bypassed.",,FP,,Sufficient,FPC-0161,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pmp_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-010,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1,F-010,"The AXI-Lite interface hardcodes transaction response signals to OKAY, masking access control or privilege violations from the bus master.",,FP,,Sufficient,FPC-0162,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pmp_expansion_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-011,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1,F-011,"The DMA controller contains vulnerabilities that bypass Physical Memory Protection (PMP) checks, including an explicit backdoor condition during loads and improper state accumulation during stores.",,FP,,Sufficient,FPC-0157,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac21__h21_dma_pmp_expansion_scope\rep_1\final_answer.json
