fp_cluster_id,model_family,method_name,input_scope,repetition,fp_count,representative_finding_uid,claimed_files,claimed_modules,claimed_signals_or_registers,example_summaries
FPC-0167,gemini_3.1_pro_preview,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_dma_pmp_expansion_scope:rep_1:F-018,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,ariane_boot_sel_i; rom_rdata,"The boot ROM read data assignment ignores the boot selection signal 'ariane_boot_sel_i' due to a copy-paste error, forcing the system to always use 'rom_rdata_linux' regardless of the selected boot mode."
FPC-0168,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,4,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-001,piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,axi_lite_interface; riscv_peripherals; pkt_wrapper,READ; rsa_axi_req; axi_req_i; rsa_axi_resp; rng_axi_resp; IDLE; axi_lite_interface_i; rst_ni,"AXI4-Lite interface hardcodes success responses, masking access control violations in secure peripherals
---
The AXI4-Lite interface hardcodes response signals to OKAY (2'b0), preventing downstream security peripherals from returning bus errors on access violations.
---
The AXI-Lite interface hardcodes transaction responses to OKAY, masking permission violations and preventing bus errors.
---
The AXI-Lite interface hardcodes response signals to OKAY (2'b0), causing access control violations in peripherals to fail silently."
FPC-0169,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-003,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv; piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,fuse_mem; pkt_wrapper,JTAG_OFFSET; addr_i; state_update:77,"Sensitive hardware keys (JTAG, ikey, and okey hashes) stored in `fuse_mem` are vulnerable to sensitive readback via the memory mapped read interface. Additionally, a lock mechanism in `pkt_wrapper` has a bypass due to unsafe default register assignments."
FPC-0170,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,6,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-004,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv,pkt_wrapper; riscv_peripherals; fuse_mem,procedural_assign:101; address; reglk_ctrl; JTAG_OFFSET; rst_ni,"Lock bypass and data leak in PKT wrapper due to unsafe default read assignment and incomplete address masking.
---
Lock bypass and sensitive readback in pkt_wrapper due to incomplete masking in the default case.
---
Unmapped register accesses leak protected fuse memory data, bypassing register lock checks.
---
Bypass of register lock protection allows reading fuse memory data at addresses > 110 via invalid offsets.
---
Read-protection bypass in `pkt_wrapper` allows unauthorized exfiltration of locked fuse memory data via unmapped address offsets."
FPC-0171,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-005,piton/design/chip/tile/ariane/src/pkt/pkt.sv,pkt,FUSE_MEM_SIZE; fuse_indx_i,"Missing reset on the `fuse_indx_q` register causes X-propagation at startup, violating the explicit design goal of preventing spurious Xes from reaching the core's speculative fetch stage."
FPC-0172,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-006,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,riscv_peripherals; pkt_wrapper,acc_ctrl; acct_ctrl_i; procedural_assign:101,"Access control for the PKT wrapper (peripheral 5) is improperly bypassed by peripheral 4's access control bits, allowing privilege escalation."
FPC-0173,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,13,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-008,piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv; piton/design/chip/tile/ariane/src/rand_num/rng_top.v; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,rng_wrapper; rng_top,procedural_assign:152; axi_resp_o; procedural_assign:186; load; state_update:109; rng0; rand_num_valid_o; address; acct_ctrl_i; procedural_assign:156; state_update:127; state_update:100; reglk_ctrl_i,"Debug mode bypasses register locks in the RNG wrapper, allowing unauthorized readback of sensitive RNG seeds and state.
---
Debug mode bypasses register lock protection for RNG seed readback.
---
Debug mode bypasses register lock protection for RNG polynomials, allowing unauthorized modification of locked configuration.
---
Internal RNG seed values are exposed via AXI readback, and the register lock protection is bypassed by the debug_mode_i signal.
---
The RNG module exposes internal entropy seeds (such as seed16_o) for debug mode, leading to sensitive state exposure. Furthermore, debug mode allows bypassing register locks to overwrite RNG polynomials."
FPC-0174,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-009,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv,pkt_wrapper; riscv_peripherals; axi_lite_interface,acct_ctrl_i; rsa_axi_req; IDLE,"Privilege-based access control signals are ignored in peripheral wrappers, allowing unauthorized AXI accesses to sensitive peripherals."
FPC-0175,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-014,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv; piton/design/chip/tile/ariane/src/rsa/rsa_wrapper.sv,pkt_wrapper; riscv_peripherals; rng_wrapper; rsa_wrapper,continuous_assign:68; i_rsa_wrapper; continuous_assign:85; continuous_assign:62,"Access control only gates internal module enables, allowing unauthorized AXI read transactions to bypass privilege checks and potentially leak sensitive data."
FPC-0176,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,5,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-016,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,acct_axi_req; aes0_axi_req; aes2_axi_req; reglk_axi_req; sha256_axi_req,"Hardcoded AXI PROT signals to 0 elevate all transactions to Secure state, potentially bypassing security domain checks.
---
Hardcoded AXI protection (prot) signals in AES wrapper potentially bypasses bus-level access control, forcing all accesses to appear as Secure.
---
Hardcoded AXI PROT signals bypass privilege and security state checks for AES peripheral.
---
Hardcoded AXI protection attributes unconditionally mark transactions as Secure, potentially allowing TrustZone/security bypass.
---
Hardcoded AXI PROT signals elevate all transactions to Secure, potentially causing a protection bypass."
FPC-0177,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-022,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv,fuse_mem,JTAG_OFFSET; addr_i,Unrestricted read access to sensitive key hashes in fuse_mem allows sensitive readback vulnerability.
FPC-0178,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-023,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,continuous_assign:1678,Hardcoding of AXI protection signals (AxPROT) strips privilege and security attributes from transactions.
FPC-0179,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-026,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,ariane_boot_sel_i; rom_rdata,Hardware boot mode selection logic is completely bypassed due to identical assignments in both branches of a ternary operator.
FPC-0180,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-028,piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv; piton/design/chip/tile/ariane/src/rand_num/rng_16.v,rng_16,entropy16,"The PRNG LFSRs are unsafely reset to an all-zero state, causing them to lock up and produce predictable zero output until explicitly re-seeded."
FPC-0181,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-038,piton/design/chip/tile/ariane/src/rand_num/rng_128.v,rng_128,entropy128; state_update:33,"LFSR-based random number generators initialize to an all-zero state on reset and incorrectly assert valid output, yielding predictable zero-entropy data."
FPC-0182,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-039,piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv; piton/design/chip/tile/ariane/src/rand_num/rng_128.v; piton/design/chip/tile/ariane/src/rand_num/rng_top.v,rng_128; rng_top,entropy128; seed_ct,Unsafe combinational reset generation combined with mixed synchronous and asynchronous reset usage leads to potential glitch-induced partial resets in the RNG subsystem.
FPC-0183,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-041,piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,rng_wrapper; pkt_wrapper,acct_ctrl_i; procedural_assign:101,"The `rng_wrapper` module receives an access control signal (`acct_ctrl_i`) but fails to use it to gate the peripheral's enable signal, bypassing intended privilege-level protections."
FPC-0184,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,3,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-042,piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv; piton/design/chip/tile/ariane/src/rand_num/rng_top.v,axi_lite_interface; riscv_peripherals; rng_wrapper,READ; rng_axi_req; acct_ctrl_i; address_n; rst_10,"Missing privilege check in the RNG peripheral wrapper allows unauthorized access to random numbers and configuration.
---
Missing access control and register lock enforcement in RNG wrapper allows unauthorized access to random number generator and seeds.
---
Unsafe soft-reset behavior allows deterministic replay of the Random Number Generator (RNG) sequence, breaking cryptographic unpredictability."
FPC-0185,gemini_3.1_pro_preview,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_fuse_rng_rsa_expansion_scope:rep_1:F-056,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,riscv_peripherals; pkt_wrapper,acc_ctrl_c; address,"An explicit backdoor in the access control logic bypasses intended privilege checks for the Private Key Table (PKT), granting it unauthorized access if another peripheral is accessible."
FPC-0186,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,2,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-003,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv,dmi_jtag,DMINoError; dmi_req,"The DTM_PASS opcode transitions directly to the Write state, bypassing the authentication guard and causing an unintended, unauthorized DMI write transaction.
---
Authentication bypass in the JTAG DMI interface allowing unauthenticated arbitrary writes to the debug module due to state machine reuse."
FPC-0187,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,2,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-008,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv; piton/design/chip/tile/ariane/src/hmac/hmac.sv,fuse_mem; hmac,JTAG_OFFSET; HASHI_1; ikey_hash_o,"Sensitive pre-computed HMAC keys used for JTAG authentication are completely exposed to memory reads via an unprotected interface, allowing an attacker to read them and forge debug unlock signatures.
---
Sensitive JTAG debug unlock keys are fully readable by software via the fuse_mem interface due to missing bounds or access checks on the memory read port."
FPC-0188,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-009,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv,dmi_jtag,DMINoError; PassChkValid,"Critical permission state management flaw: JTAG authentication variables are combinational and un-latched, making debugging access permanently locked and authentication impossible."
FPC-0189,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-011,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag_tap.sv,dmi_jtag_tap,IDCODE,Spurious DMI resets due to missing Update-DR shadow register for dmi_reset_o
FPC-0190,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,4,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-014,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,fuse_mem; riscv_peripherals,JTAG_OFFSET; addr_i; i_fuse_mem,"Sensitive JTAG authentication hashes and keys in fuse_mem are readable by any system bus master without access control.
---
Sensitive cryptographic keys and hashes stored in the fuse memory are readable without any access control or privilege checks.
---
Sensitive cryptographic keys and JTAG HMAC hashes stored in the fuse memory are readable without any access control or privilege checks.
---
The secret JTAG unlock hashes are stored in the same memory array exposed to the AXI bus without address filtering, allowing unauthorized software readback of the debug keys."
FPC-0191,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-015,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv,fuse_mem,JTAG_OFFSET; addr_i,Sensitive key material in the fuse memory is exposed to memory-mapped reads due to missing access restrictions.
FPC-0192,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,2,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-016,piton/design/chip/tile/ariane/src/riscv-dbg/src/dmi_jtag.sv; piton/design/chip/tile/ariane/src/hmac/hmac.sv,dmi_jtag; hmac,PassChk; PassChkValid; DMINoError; HASHI_1,"The JTAG authentication mechanism limits the user-supplied password to only 32 bits, severely weakening the HMAC-SHA256 security and allowing brute-force attacks to gain unauthorized debug access.
---
The JTAG unlock mechanism uses an HMAC-based authentication scheme but limits the password entropy to 32 bits by zero-padding the user input. Additionally, a state machine bug causes a permanent Denial of Service (hang) during the unlock process."
FPC-0193,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,4,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-024,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,aes0_axi_req; hmac_axi_req; pkt_axi_req; reglk_axi_req,"Hardcoded AXI protection signals (prot) bypass security checks by forcing all accesses to be Secure.
---
Hardcoded AXI protection signals (aw.prot/ar.prot) to zero, potentially allowing non-secure transactions to spoof secure accesses.
---
AXI protection signals (aw.prot and ar.prot) are statically tied to '0, forcing all transactions to be Secure and potentially allowing privilege escalation.
---
Hardcoded AXI PROT signals in reglk_axi_req drop transaction protection state."
FPC-0194,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-025,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,aes2_axi_req,"AXI protection signals (`prot`) for the AES peripheral are incorrectly tied to 0, which hardcodes all transactions as Secure and Unprivileged, dropping the actual transaction security context."
FPC-0195,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-033,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,plic_master; atop; procedural_assign:1071; procedural_assign:1157; procedural_assign:1244,"AXI protection (`prot`) signals are improperly hardcoded to zero for peripheral interfaces, stripping privilege information and preventing downstream access control."
FPC-0196,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-035,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,ariane_boot_sel_i,"Ternary operator assigns the same value in both branches, effectively bypassing the boot selection signal 'ariane_boot_sel_i'."
FPC-0197,gemini_3.1_pro_preview,ours_chain_context,h21_jtag_auth_expansion_scope,1,1,ours_chain_context:gemini_3.1_pro_preview:h21_jtag_auth_expansion_scope:rep_1:F-036,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,sha256_axi_req,"Hardcoded AXI PROT signals to 0 force all requests to the SHA256 peripheral to appear as Secure, bypassing actual master security state."
