run_id,finding_id,input_scope,claimed_summary,claimed_files,claimed_modules,claimed_signals,matched_case_id,detection_match,evidence_quality,confidence_label,wrong_localization,insufficient_evidence,fabricated_evidence,unsupported_claim,overconfidence,scorer_notes
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_2,FINDING-002,h21_access_lock_scope,"Access-control registers reset to all ones, which appears to be a permissive default.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,acct_wrapper,acct_mem; acc_ctrl_o; acct_mem reset,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_3,F1,h21_access_lock_scope,"PKT peripheral access is ORed with HMAC access permission, allowing a privilege level authorized for HMAC to access the PKT/fuse-key interface even if the explicit PKT permission is not set.",piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,riscv_peripherals; pkt_wrapper,"acc_ctrl_c; acct_ctrl_i for HMAC; acct_ctrl_i for PKT; en; fuse_req_o, fuse_addr_o, fuse_rdata_i, pkey_loc; HMAC acct_ctrl_i; PKT acct_ctrl_i; PKT register map",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_3,F2,h21_access_lock_scope,"The register-lock write path for reglk_mem[2] does not preserve reglk_mem[2] when locked; it copies reglk_mem[3], allowing a write to alter lock state despite the lock condition.",piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,reglk_mem[2]; reglk_ctrl_o; reglk_mem[3],,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_3,F3,h21_access_lock_scope,"Access-control memory resets to all ones, creating a fail-open permission default until trusted software configures stricter policy.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv,acct_wrapper; riscv_peripherals; hmac_wrapper,acct_mem; acc_ctrl_o; rom_req; acct_ctrl_i; en,,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_access_lock_scope__rep_3,F4,h21_access_lock_scope,"Asserting jtag_unlock clears the register-lock memory, which can erase lock protections if jtag_unlock is not itself strongly authorized and lifecycle-gated.",piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,reglk_wrapper,"jtag_unlock, reglk_mem; reglk_ctrl_o; jtag_unlock reset condition",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_1,FINDING-001,h21_crypto_security_scope,"ACCT permission memory resets to all ones, making the access-control matrix permissive by default.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/aes0/aes0_wrapper.sv; piton/design/chip/tile/ariane/src/aes1/aes1_wrapper.sv; piton/design/chip/tile/ariane/src/aes2/aes2_wrapper.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/src/sha256/sha256_wrapper.sv; piton/design/chip/tile/ariane/src,acct_wrapper; riscv_peripherals; aes0_wrapper; aes1_wrapper; aes2_wrapper; hmac_wrapper; sha256_wrapper; multiple wrappers,"acct_mem; acc_ctrl_o; acc_ctrl / acc_ctrl_c; en / acct_ctrl_i; acct_mem[j] <= 32'hffffffff; assign acc_ctrl_o = {acct_mem[3*0+2], acct_mem[3*0+1], acct_mem[3*0+0]|{8{we_flag}}};; assign acc_ctrl_c[i][j] = acc_ctrl[j*4+i] | (j==5 && acc_ctrl[4*4+i]);; assign en = en_acct && acct_ctrl_i",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_1,FINDING-002,h21_crypto_security_scope,Sideband `we_flag` can force-enable access-control bits independent of programmed ACCT policy.,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,we_flag / acc_ctrl_o; we_flag; we_flag_0..we_flag_4; reglk_ctrl_i / we_flag_1; input logic we_flag;; acct_mem[3*0+0]|{8{we_flag}}; input we_flag_0..we_flag_4; .reglk_ctrl_i  ( reglk_ctrl[1*8+7:1*8] | we_flag_1 ),,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_1,FINDING-003,h21_crypto_security_scope,"Asserting `jtag_unlock` clears register-lock memory, effectively unlocking protected registers.",piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,reglk_wrapper; riscv_peripherals,"jtag_unlock / reglk_mem; reglk_mem; jtag_unlock; if(~(rst_ni && ~jtag_unlock && ~rst_9)); for (j=0; j < 6; j=j+1) begin reglk_mem[j] <= 'h0; end; .jtag_unlock_o ( jtag_unlock ), .jtag_unlock ( jtag_unlock )",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_1,FINDING-004,h21_crypto_security_scope,ACCT and REGLK are protected by the same mutable access-control matrix they help define.,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; reglk_wrapper; riscv_peripherals,"en / acct_ctrl_i; acct_ctrl_i / acc_ctrl; acct_ctrl_i; assign en = en_acct && acct_ctrl_i;; .acct_ctrl_i ( acc_ctrl_c[priv_lvl_i][6] ), .acc_ctrl_o ( acc_ctrl ); .acct_ctrl_i ( acc_ctrl_c[priv_lvl_i][9] ); pmpcfg_i / pmpaddr_i",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_2,FINDING-001,h21_crypto_security_scope,"Packet peripheral access is granted when either packet permission or HMAC permission is set, allowing HMAC permission to bypass the intended packet-specific access control.",piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,riscv_peripherals; riscv_peripherals / hmac_wrapper instance; riscv_peripherals / pkt_wrapper instance; acct_wrapper; hmac_wrapper instance; pkt_wrapper instance; acct_wrapper instance,acc_ctrl_c; acct_ctrl_i; acc_ctrl_o; acc_ctrl_c assignment; acc_ctrl,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_3,FINDING-001,h21_crypto_security_scope,Access-control policy resets to default-allow for all privilege levels and peripherals.,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acc_ctrl_o; acct_mem; acc_ctrl, acc_ctrl_c; rom_req; acct_ctrl_i; acc_ctrl_c; priv_lvl_i; en",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_3,FINDING-002,h21_crypto_security_scope,Access-control and register-lock management registers are themselves protected by the same mutable/default-open access-control policy.,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,riscv_peripherals; acct_wrapper; reglk_wrapper,i_acct_wrapper; i_reglk_wrapper; en; reglk_mem; reglk_mem write cases,,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_crypto_security_scope__rep_3,FINDING-003,h21_crypto_security_scope,"Access-control storage and output mapping appear inconsistent with the top-level peripheral count, risking unprogrammable or stuck permission bits.",piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,riscv_peripherals; acct_wrapper,"NB_SLAVE, NB_PERIPHERALS, acc_ctrl; AcCt_MEM_SIZE, acct_mem; acc_ctrl_o; acct_mem write decode; acct_mem read decode",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_1,FINDING-001,h21_dma_pkt_scope,PKT wrapper can bypass fuse read register-lock protection through an unmapped/default read path.,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,pkt_wrapper; riscv_peripherals,"rdata, fuse_rdata_i, reglk_ctrl_i[6], fuse_addr_o; acct_ctrl_i / acc_ctrl_c[priv_lvl_i][5]; en; rdata; reglk_ctrl_i[6]; default case / fuse_addr_o; acct_ctrl_i",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_1,FINDING-002,h21_dma_pkt_scope,Access-control registers reset to an allow-all state and are software writable through the same access-control fabric they configure.,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acc_ctrl_o, acct_mem, we_flag; en, acct_ctrl_i; acct_mem; acct_mem[00], reglk_ctrl[5]; acct_ctrl_i, acc_ctrl_o; acc_ctrl_o; en; acct_mem[00]; i_acct_wrapper",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_1,FINDING-003,h21_dma_pkt_scope,Access-control output width and mapping are ambiguous; a 96-bit concatenation is assigned to a 56-bit permission vector when NB_PERIPHERALS is 14.,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,riscv_peripherals; acct_wrapper,"NB_PERIPHERALS, acc_ctrl; acc_ctrl_c; acc_ctrl_o, AcCt_MEM_SIZE; acc_ctrl_o; NB_PERIPHERALS / acc_ctrl; acc_ctrl_o / AcCt_MEM_SIZE",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_1,FINDING-004,h21_dma_pkt_scope,"DMA register access is permission-gated, but internal DMA memory permission enforcement cannot be verified because the dma module implementation is not visible.",piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,dma_wrapper; riscv_peripherals,"en, acct_ctrl_i; start_reg, source_addr_lsb_reg, dest_addr_lsb_reg; pmpcfg_i, pmpaddr_i, we_flag; acct_ctrl_i, pmpcfg_i, pmpaddr_i; en; DMA control/address registers; u_dma inputs; i_dma_wrapper",,,,low,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_2,PERM-001,h21_dma_pkt_scope,"Access-control registers reset to permit-all, causing a fail-open permission state across privilege-indexed peripheral gates.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acc_ctrl_o; en; acct_mem; acc_ctrl_c; acct_ctrl_i for ACCT; acct_ctrl_i for REGLK; acct_ctrl_i for DMA; assign acc_ctrl_o = {acct_mem[3*0+2], acct_mem[3*0+1], acct_mem[3*0+0]|{8{we_flag}}};; assign en = en_acct && acct_ctrl_i;; acct_mem[j] <= 32'hffffffff;; assign acc_ctrl_c[i][j] = acc_ctrl[j*4+i] | (j==5 && acc_ctrl[4*4+i]);; .acct_ctrl_i   ( acc_ctrl_c[priv_lvl_i][6]),; .acct_ctrl_i   ( acc_ctrl_c[priv_lvl_i][9]),; .acct_ctrl_i   ( acc_ctrl_c[priv_lvl_i][8]),",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_2,PERM-002,h21_dma_pkt_scope,DMA control registers inherit a default-open permission gate and can be programmed with transfer addresses and length.,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,dma_wrapper; riscv_peripherals,"en; start_reg/length_reg/source_addr_lsb_reg/source_addr_msb_reg/dest_addr_lsb_reg/dest_addr_msb_reg write path; u_dma control inputs; DMA acct_ctrl_i; dma_axi_req.aw.prot; dma_axi_req.ar.prot; assign en = en_acct && acct_ctrl_i;; else if(en && we); case(address[7:3]) updates start_reg, length_reg, source_addr_lsb_reg, source_addr_msb_reg, dest_addr_lsb_reg, dest_addr_msb_reg; .start_i(start_reg), .length_i(length_reg), .source_addr_lsb_i(source_addr_lsb_reg), .source_addr_msb_i(source_addr_msb_reg), .dest_addr_lsb_i(dest_addr_lsb_reg), .dest_addr_msb_i(dest_addr_msb_reg), .pmpcfg_i(pmpcfg_i), .pmpaddr_i(pmpaddr_i), .we_flag(we_flag); .acct_ctrl_i   ( acc_ctrl_c[priv_lvl_i][8]),; assign dma_axi_req.aw.prot   = '0;; assign dma_axi_req.ar.prot   = '0;",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_2,PERM-003,h21_dma_pkt_scope,"we_flag can force selected access-control bits enabled, creating a possible permission override path.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,"acc_ctrl_o/we_flag override; we_flag_0 to ACCT; we_flag_3 to DMA; assign acc_ctrl_o = {acct_mem[3*0+2], acct_mem[3*0+1], acct_mem[3*0+0]|{8{we_flag}}};; .we_flag       ( we_flag_0 ),; .we_flag       ( we_flag_3 ),",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_3,FINDING-001,h21_dma_pkt_scope,"DMA MMIO permissions reset to an all-allow state, making DMA configuration default-accessible through the visible privilege access-control path.",piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,riscv_peripherals; acct_wrapper; dma_wrapper,"acct_ctrl_i / acc_ctrl_c[priv_lvl_i][8]; acc_ctrl_c; acc_ctrl_o; acct_mem; en; .acct_ctrl_i   ( acc_ctrl_c[priv_lvl_i][8]); assign acc_ctrl_c[i][j] = acc_ctrl[j*4+i] | (j==5 && acc_ctrl[4*4+i]);; assign acc_ctrl_o = {acct_mem[3*0+2], acct_mem[3*0+1], acct_mem[3*0+0]|{8{we_flag}}};; acct_mem[j] <= 32'hffffffff;; assign en = en_acct && acct_ctrl_i;",,,,high,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_3,FINDING-002,h21_dma_pkt_scope,"The visible DMA wrapper permits arbitrary software-programmed DMA addresses, with transfer-time permission enforcement delegated to an unseen module.",piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,dma_wrapper; riscv_peripherals,"start_reg; source_addr_lsb_reg; dest_addr_lsb_reg; pmpcfg_i; we_flag; dma_axi_req.aw.prot; dma_axi_req.ar.prot; start_reg <= wdata;; source_addr_lsb_reg <= wdata;; dest_addr_lsb_reg <= wdata;; .pmpcfg_i      ( pmpcfg_i        ),; .we_flag       ( we_flag         ); assign dma_axi_req.aw.prot   = '0;; assign dma_axi_req.ar.prot   = '0;",,,,medium,,,,,,
baseline_hackatdac_deepseek_gpt_pilot_v1__gpt_5_5__h21_dma_pkt_scope__rep_3,FINDING-003,h21_dma_pkt_scope,"Permission registers reset permissive and lock registers reset unlocked, making the access-control plane dependent on later software hardening.",piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; reglk_wrapper; riscv_peripherals,"acct_mem; acct_mem write path; reglk_mem; acc_ctrl; reglk_ctrl; acct_mem[j] <= 32'hffffffff;; else if(en && we); reglk_mem[j] <= 'h0;; .acc_ctrl_o    ( acc_ctrl  ),; .reglk_ctrl_o  ( reglk_ctrl     ),",,,,medium,,,,,,
