finding_uid,model_family,method_name,input_scope,repetition,run_id,finding_id,summary,matched_case_id,detection_match,duplicate_of_finding_uid,evidence_quality,fp_cluster_id,cluster_scoring_role,review_notes,final_answer_path
ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1:F-072,claude_sonnet_4-6,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1,F-072,"The rng_top module reset is computed as (rst_ni && ~rst_10), meaning an external rst_10 signal can independently reset the RNG entropy state without going through the normal system reset path, potentially allowing an attacker with access to rst_10 to force the RNG into a known/predictable state.",,FP,,Sufficient,FPC-0343,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_fuse_rng_rsa_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1:F-073,claude_sonnet_4-6,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1,F-073,"The rsa_wrapper routes AXI write data (wdata) directly to the axi_lite_interface without any reglk_ctrl or acct_ctrl gating on the write-data path itself. Although reglk_ctrl_i and acct_ctrl_i signals are present as inputs, the axi_lite_interface that processes write transactions does not receive or check these permission signals; it unconditionally forwards write data to the peripheral registers whenever AXI write handshaking completes.",,FP,,Sufficient,FPC-0344,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_fuse_rng_rsa_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-001,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-001,"dmi_resp_ready is hardwired to 1'b1, unconditionally accepting all DMI responses without any authentication, privilege, or state-based guard.",,FP,,Sufficient,FPC-0345,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-002,"The HMAC key used for JTAG authentication is hardcoded as a constant literal in RTL, and the key_hash_bypass_i input is permanently tied to logic 1, undermining the entire password-check security mechanism that gates debug module access.",H21-030,TP,,Sufficient,,TP,Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-003,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-003,"The JTAG DMI read access guard (pass_check) can be bypassed when the we_flag is deasserted: the condition `(pass_check | ~we_flag == 1)` allows reads without authentication whenever we_flag is 0. Additionally, pass_check is a purely combinational signal that resets to 0 every clock cycle, so its asserted value in the PassChkValid state does not persist to guard subsequent operations in the same combinational block.",H21-001,TP,,Sufficient,,TP,Matched H21-001: reports JTAG password flag reset/lifecycle problem.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-004,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-004,"HMAC key_hash_bypass_i is hardcoded to 1, bypassing the expected key derivation path for the JTAG password authentication mechanism. Additionally, a hardcoded HMAC key is embedded in the RTL, and a DTM_PASS operation can transition directly to a Write state without prior authentication, allowing password data to be written before hash validation completes.",H21-030,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-005,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-005,"The HMAC key used for JTAG authentication is hardcoded as a constant literal in the RTL, and the key_hash_bypass_i input is permanently tied to 1, defeating the key hashing mechanism. This makes the authentication secret trivially recoverable from the RTL source, undermining the entire JTAG access control scheme.",H21-030,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-006,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-006,"The HMAC key is hardcoded as a constant literal in the RTL instantiation of the hmac module, and the key_hash_bypass_i signal is permanently asserted to 1. This undermines the entire JTAG authentication mechanism that gates jtag_unlock_o.",H21-030,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-007,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-007,"The HMAC key used for JTAG authentication is hardcoded as a constant literal in the RTL source, and the key_hash_bypass_i signal is hardcoded to 1, undermining the password-check security mechanism protecting debug access.",H21-030,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-008,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-008,"The HMAC module is instantiated in dmi_jtag with key_hash_bypass_i hardwired to 1, permanently bypassing the key hash initialization path and undermining the cryptographic authentication intended to protect JTAG debug access.",H21-007,TP,,Sufficient,,TP,Matched H21-007: reports debug enabled by incorrect access-control setting.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-009,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-009,"The JTAG DMI authentication mechanism contains multiple critical vulnerabilities: (1) a hardcoded HMAC key embedded in RTL, (2) the key_hash_bypass_i signal is hardwired to 1'b1 bypassing key hash verification, (3) read operations bypass the pass_check authentication gate entirely when we_flag is deasserted, and (4) the pass_check signal is a purely combinational pulse with no persistent state.",H21-001,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-003,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-003: same run reports H21-001 again. Matched H21-001: reports JTAG password flag reset/lifecycle problem.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-010,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-010,"The HMAC key used in the JTAG password-check authentication is hardcoded as a literal constant directly in the RTL source code, completely defeating the purpose of the cryptographic authentication mechanism.",H21-030,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-011,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-011,"The JTAG authentication HMAC is instantiated with a hardcoded key and key_hash_bypass_i permanently set to 1, meaning the HMAC key is fixed in RTL and the key-hash bypass is always enabled. Additionally, the pass_check signal (which directly asserts jtag_unlock_o) is a combinational output of the state machine that is not latched, and the exp_hash reference value is derived solely from the jtag_hash_i input pin with no integrity protection.",H21-001,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-003,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-003: same run reports H21-001 again. Matched H21-001: reports JTAG password flag reset/lifecycle problem.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-012,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-012,"The HMAC authentication bypass input `key_hash_bypass_i` is hardwired to 1 in the dmi_jtag instantiation, causing the HMAC to skip SHA initialization and use pre-computed key hashes directly. This effectively bypasses the HMAC key computation step, weakening the authentication scheme protecting JTAG debug access.",H21-007,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-008,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-008: same run reports H21-007 again. Matched H21-007: reports debug enabled by incorrect access-control setting.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-013,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-013,"The JTAG authentication mechanism in dmi_jtag has multiple security vulnerabilities: (1) the HMAC key is hardcoded as a constant in RTL, (2) the key_hash_bypass_i signal is permanently tied to 1, bypassing the key hash mechanism, (3) read access is allowed without authentication when we_flag is 0 (pass_check | ~we_flag == 1), and (4) pass_check is a combinational signal that resets to 0 every clock cycle rather than being latched, making the authentication state non-persistent.",H21-001,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-003,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-003: same run reports H21-001 again. Matched H21-001: reports JTAG password flag reset/lifecycle problem.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-014,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-014,"The HMAC key_hash_bypass_i input is hardwired to 1, bypassing the key hash verification step in the JTAG unlock authentication mechanism, weakening the HMAC-based password check that gates jtag_unlock_o.",,FP,,Sufficient,FPC-0346,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-015,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-015,"The HMAC key is hardcoded in plaintext in the RTL source, and the key_hash_bypass_i signal is permanently tied to 1, bypassing the internal key hashing step. This undermines the entire JTAG authentication mechanism, allowing an attacker who can read the RTL (or extract the key from the bitstream) to trivially forge a valid HMAC authentication response.",H21-030,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-016,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-016,"testmode_i signal is passed directly into dmi_jtag without any guard, enabling scan/test mode to potentially bypass JTAG authentication and debug access controls",,FP,,Sufficient,FPC-0347,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-017,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-017,"Sensitive HMAC key hash material (ikey_hash, okey_hash, jtag_hash) is exposed as plaintext output ports from fuse_mem and routed unprotected to dmi_jtag, with no access control or privilege check gating their readback. Additionally, key material is hardcoded in RTL, and the key_hash_bypass_i signal is permanently asserted (1'h1), bypassing the normal SHA-256 initialization path in the HMAC block.",H21-030,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-018,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-018,"The fuse_mem module exposes hardcoded secret JTAG authentication hashes as constant values in RTL, and these values are permanently driven onto output ports without any access control, lifecycle gating, or lock mechanism, allowing any requester with access to the fuse_mem instance to read the JTAG authentication credential directly.",H21-030,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-019,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-019,"Sensitive cryptographic key material (okey_hash, ikey_hash, jtag_hash) is permanently and unconditionally exposed from fuse_mem to dmi_jtag/hmac without any access control, lifecycle lock, or privilege guard. Additionally, the HMAC key bypass is hardwired to 1, and a hardcoded secret key is embedded in RTL plaintext.",H21-030,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-020,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-020,"Fuse memory exposes sensitive cryptographic key hashes (JTAG, ikey, okey) as hardcoded plaintext constants in RTL and outputs them unconditionally without any access control, privilege check, or lifecycle guard.",H21-030,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-021,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-021,"The HMAC key_hash_bypass_i input is hardwired to 1, permanently bypassing the HMAC key initialization and allowing JTAG authentication to be bypassed. Additionally, the JTAG unlock signal is directly driven by a combinational pass_check signal with no persistent locking, and the hardcoded HMAC key is embedded in plaintext in RTL.",H21-001,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-003,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-003: same run reports H21-001 again. Matched H21-001: reports JTAG password flag reset/lifecycle problem.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-022,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-022,"The HMAC instantiation in dmi_jtag hardcodes key_hash_bypass_i=1 and a constant HMAC key, and the fuse_mem outputs ikey_hash_o/okey_hash_o as continuously driven combinational signals with no access control, no lifecycle lock, and no privilege check guarding the authentication path.",H21-030,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-023,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-023,"The HMAC-based JTAG password check is permanently bypassed because key_hash_bypass_i is hardwired to 1, causing the HMAC to skip inner/outer key hashing and use attacker-supplied ikey_hash_i/okey_hash_i as the compression state directly, undermining the authentication gate.",,FP,,Sufficient,FPC-0348,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-024,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-024,"The key_hash_bypass_i input to the hmac module is hardwired to 1'h1 at the instantiation site in dmi_jtag.sv, permanently bypassing the SHA256 initialization step (sha_init) and instead using a pre-computed hash block (sha_h_block_update path). This bypass is unconditional and cannot be disabled, undermining the integrity of the HMAC-based JTAG authentication mechanism.",,FP,,Sufficient,FPC-0346,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-025,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-025,"HMAC key is hardcoded as a plaintext constant in the RTL instantiation within the debug interface (dmi_jtag), exposing the secret key to anyone with access to the source code or netlist.",H21-030,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-026,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-026,"The HMAC-based JTAG authentication bypass is defeated by a hardcoded key_hash_bypass_i=1 that skips the inner/outer key initialization steps, and pass_data is constructed from attacker-controlled JTAG DR data without adequate sanitization. Additionally, the HMAC key is hardcoded in plaintext in RTL, allowing an attacker who knows the key and the bypass behavior to forge a valid authentication.",H21-030,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-002: same run reports H21-030 again. Matched H21-030: reports hardcoded JTAG key.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-027,claude_sonnet_4-6,ours_chain_context,h21_jtag_auth_expansion_scope,1,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1,F-027,"The HMAC-based JTAG authentication mechanism has key_hash_bypass_i hardwired to 1, unconditionally bypassing the key hashing step in the HMAC computation, and the pass_check signal (jtag_unlock_o) is a combinational pulse with no persistent authenticated state, allowing the authentication result to be trivially manipulated.",H21-001,Duplicate,ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-003,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:claude_sonnet_4-6:h21_jtag_auth_expansion_scope:rep_1:F-003: same run reports H21-001 again. Matched H21-001: reports JTAG password flag reset/lifecycle problem.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_claude\models\claude_sonnet_4-6\hackatdac21__h21_jtag_auth_expansion_scope\rep_1\final_answer.json
