fp_cluster_id,model_family,method_name,input_scope,repetition,fp_count,representative_finding_uid,claimed_files,claimed_modules,claimed_signals_or_registers,example_summaries
FPC-0280,claude_sonnet_4-6,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pkt_scope:rep_1:F-016,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,pkt_wrapper; acct_wrapper; riscv_peripherals,procedural_assign:101; acct_ctrl_i; state_update:100; fuse_addr,"In pkt_wrapper, sensitive fuse data (fuse_rdata_i) and internal control signals (fuse_req_o, fuse_addr_o, pkey_loc) are readable without complete register-lock protection on all paths. Specifically, address cases 0 and 1 in the read path return fuse_req_o and fuse_addr_o with no reglk_ctrl_i guard at all, while address case 4 returns raw fuse_rdata_i only gated by reglk_ctrl_i[6]. Additionally, the write path that drives fuse_req_o and fuse_addr_o is gated only by the acct_ctrl_i/en signal with no reglk_ctrl_i check, allowing an authorized-but-unprivileged caller to write fuse interface control registers."
FPC-0281,claude_sonnet_4-6,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pkt_scope:rep_1:F-019,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,riscv_peripherals; reglk_wrapper,continuous_assign:1868; axi_req_i; i_reglk_wrapper,"AXI protection bits (aw.prot and ar.prot) are hardwired to zero when driving the reglk_wrapper, eliminating any privilege/security-level enforcement on accesses to the register-lock peripheral."
FPC-0282,claude_sonnet_4-6,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pkt_scope:rep_1:F-025,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,acct_wrapper; riscv_peripherals; dma_wrapper; reglk_wrapper,acc_ctrl_o; j; acc_ctrl; continuous_assign:95; continuous_assign:72; i_dma_wrapper,"The acct_wrapper reset condition initializes all access-control memory entries to 0xFFFFFFFF (all-access granted), and the acc_ctrl_o output ORs the we_flag signal into the lowest permission bits unconditionally, allowing an attacker-controlled or improperly-set we_flag to forcibly set permission bits high and bypass access control."
FPC-0283,claude_sonnet_4-6,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pkt_scope:rep_1:F-026,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,acct_wrapper; riscv_peripherals,acc_ctrl_o; j; acc_ctrl; priv_lvl_i,"The acct_mem (access control table) resets to all-ones (0xFFFFFFFF) on reset, granting all permissions by default. Additionally, acc_ctrl_o forcibly OR-sets the lowest permission word with {8{we_flag}}, allowing we_flag to override access control values without going through the locked register write path."
FPC-0284,claude_sonnet_4-6,ours_chain_context,h21_dma_pkt_scope,1,5,ours_chain_context:claude_sonnet_4-6:h21_dma_pkt_scope:rep_1:F-027,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,aes0_axi_req; aes1_axi_req; aes2_axi_req; hmac_axi_req; rsa_axi_req,"AXI protection bits (aw.prot and ar.prot) for the AES0 peripheral are hard-wired to zero, disabling all AXI privilege, security, and data/instruction access protection on every transaction issued to the AES crypto accelerator.
---
AXI protection bits (aw.prot and ar.prot) for AES1 peripheral are permanently tied to zero, disabling all AXI privilege, security, and instruction/data access type signaling.
---
AES2 AXI request bus has AXI protection (aw.prot and ar.prot) fields permanently tied to zero, disabling privilege/security/instruction-type signaling on all AES2 transactions.
---
AXI protection bits (aw.prot and ar.prot) for HMAC AXI requests are hardcoded to zero, disabling privilege, security, and instruction/data access type signaling on the HMAC bus interface.
---
The AXI protection (prot) field for RSA peripheral AXI requests is hardwired to zero, disabling AXI bus-level privilege, security, and data/instruction access type signaling for all RSA transactions."
FPC-0285,claude_sonnet_4-6,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pkt_scope:rep_1:F-030,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,debug_req_bits_op,"SimDTM debug interface is instantiated unconditionally in RTL, allowing simulation-only debug access (DPI-based DMI requests) to reach the debug module without any hardware privilege or authentication guard."
FPC-0286,claude_sonnet_4-6,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pkt_scope:rep_1:F-035,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,reglk_wrapper; riscv_peripherals,j; acct_ctrl_i; i_reglk_wrapper; i_pkt_wrapper; i_acct_wrapper; i_dma_wrapper,"The reglk_wrapper reset condition uses jtag_unlock to clear all register-lock memory, allowing JTAG to unconditionally wipe the protection registers. Additionally, the reset logic incorrectly uses a non-clocked always block (missing posedge sensitivity for rst_ni), and the jtag_unlock signal itself acts as a full override that bypasses all software-configured locks by resetting reglk_mem to zero."
FPC-0287,claude_sonnet_4-6,ours_chain_context,h21_dma_pkt_scope,1,2,ours_chain_context:claude_sonnet_4-6:h21_dma_pkt_scope:rep_1:F-036,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv,riscv_peripherals; reglk_wrapper; pkt_wrapper; acct_wrapper,atop; rst_ni; procedural_assign:1071; procedural_assign:1157; procedural_assign:1244; plic_master,"The reglk_wrapper (register lock controller) accepts a jtag_unlock input that can bypass register lock protections, and the AXI lock signals for security-sensitive peripherals (RST, RSA, RNG, AES0) are hardwired to zero, removing any AXI exclusive-access or protection signaling. More critically, the reglk_wrapper exposes a separate rst_9 input alongside rst_ni, and pkt_wrapper/acct_wrapper similarly expose rst_5/rst_6 alongside rst_ni, creating dual reset paths that could be exploited to clear lock state independently of the system reset.
---
The reglk_wrapper (register lock controller) accepts a jtag_unlock input that can bypass register lock protections, and the AXI protection field (aw_prot/ar_prot) is hardwired to zero for all security-sensitive peripherals (RST, RSA, RNG, AES0), meaning no privilege or security level is encoded in AXI transactions to those peripherals."
FPC-0288,claude_sonnet_4-6,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pkt_scope:rep_1:F-037,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,plic_master; atop; procedural_assign:1071; procedural_assign:1157; procedural_assign:1244; Idle,"AXI protection (AxPROT) fields are hardcoded to zero for all security-sensitive peripherals (PLIC, RSA, RNG, AES), bypassing privilege and security signaling on the AXI bus"
FPC-0289,claude_sonnet_4-6,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pkt_scope:rep_1:F-038,piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv; piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,reglk_wrapper; acct_wrapper; pkt_wrapper,rst_ni,"The reglk_wrapper (register lock controller) accepts a jtag_unlock input that can override lock state, and both reglk_wrapper and dependent security wrappers (acct_wrapper, pkt_wrapper, dma_wrapper) expose separate rst_N inputs alongside rst_ni, creating a potential unsafe reset path that bypasses the normal reset security lifecycle."
FPC-0290,claude_sonnet_4-6,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pkt_scope:rep_1:F-040,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,acct_wrapper; riscv_peripherals; reglk_wrapper,acc_ctrl_o; priv_lvl_i; continuous_assign:73; continuous_assign:72; acc_ctrl; i_dma_wrapper,"The acc_ctrl_o output from acct_wrapper unconditionally ORs a 'we_flag' into the lowest access-control bits, allowing the access-control table to be modified regardless of privilege level or lock state. Additionally, a commented-out alternative assignment for rom_req reveals the current gating with priv_lvl_i/acc_ctrl_c may have been inadvertently reversed from a previously simpler (ungated) form, and the 'en' enable signals in all peripheral wrappers are gated only by the single-bit acct_ctrl_i derived from acc_ctrl_c[priv_lvl_i][N], meaning that if acct_ctrl_i is 1, full register access is granted with no further privilege check inside the wrapper."
FPC-0291,claude_sonnet_4-6,ours_chain_context,h21_dma_pkt_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pkt_scope:rep_1:F-042,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,ariane_boot_sel_i; rom_rdata,"Boot ROM selection mux always selects rom_rdata_linux regardless of ariane_boot_sel_i, making the bare-metal boot path dead code and the boot mode control ineffective."
FPC-0292,claude_sonnet_4-6,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pmp_expansion_scope:rep_1:F-002,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv,dma_wrapper; riscv_peripherals; axi_lite_interface,procedural_assign:159; axi_lite_interface_i; dma_axi_resp; axi_req_i,"The DMA wrapper's AXI read path returns the value of core_lock_reg (a security-sensitive lock register) unconditionally to any AXI reader, with no privilege or lock-enforcement guard on the read side."
FPC-0293,claude_sonnet_4-6,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pmp_expansion_scope:rep_1:F-003,piton/design/chip/tile/ariane/src/dma/dma.sv; piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,dma; dma_wrapper; riscv_peripherals,CTRL_CHECK_LOAD; address; CTRL_DONE; rst_ni; ACCESS_READ,"The DMA control enable signal (dma_ctrl_en) and associated DMA state registers lack protection against unauthorized writes: the dma_wrapper passes register inputs directly to the dma module without enforcing the core_lock_reg or acct_ctrl_i access-control signals as guards on write operations to DMA configuration registers, allowing unprivileged software to reprogram DMA source/destination addresses and trigger transfers that bypass PMP enforcement."
FPC-0294,claude_sonnet_4-6,ours_chain_context,h21_dma_pmp_expansion_scope,1,4,ours_chain_context:claude_sonnet_4-6:h21_dma_pmp_expansion_scope:rep_1:F-004,piton/design/chip/tile/ariane/src/dma/dma.sv; piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,dma; dma_wrapper; riscv_peripherals,CTRL_CHECK_LOAD; address; ACCESS_READ; CTRL_DONE; rst_ni; ACCESS_WRITE; acct_ctrl_i; abort; we_flag_3,"DMA PMP permission check contains a hardcoded bypass condition: when `we_flag` is set and `length_d == 3`, PMP access is unconditionally allowed regardless of actual PMP check results, enabling a privileged software attacker to bypass memory protection on DMA load operations.
---
DMA PMP permission bypass via we_flag: the pmp_allow_new computation in CTRL_CHECK_LOAD unconditionally grants permission when we_flag is set and length_d==3, bypassing PMP access checks entirely
---
The DMA PMP permission check contains a bypass condition that allows DMA transfers to proceed without PMP authorization when we_flag is set and length_d equals 3, unconditionally granting pmp_allow regardless of actual PMP policy.
---
The DMA PMP permission check can be bypassed via a hardcoded `we_flag` shortcut in the CTRL_CHECK_LOAD state, allowing DMA transfers to proceed regardless of PMP access violations when `we_flag` is asserted and `length_d == 3`."
FPC-0295,claude_sonnet_4-6,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pmp_expansion_scope:rep_1:F-007,piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/src/dma/dma.sv,dma; dma_wrapper,ACCESS_READ; address,"The DMA module's pmp_access_type_reg is reset to riscv::ACCESS_READ on reset rather than a safe/neutral value, and the reset logic uses blocking assignments inside an always_ff block. More critically, the dma_wrapper resets the DMA sub-module using 'rst_ni && ~rst_8', meaning a secondary reset signal (rst_8) can independently reset the DMA's PMP permission state without resetting the wrapper's register state, creating a potential desynchronization of permission state."
FPC-0296,claude_sonnet_4-6,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pmp_expansion_scope:rep_1:F-008,piton/design/chip/tile/ariane/src/dma/dma.sv; piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,dma; dma_wrapper,ACCESS_READ; address,"The DMA module's pmp_addr_reg and related PMP security registers use blocking assignments (=) inside a clocked always block during reset, which is a coding style violation that can cause non-deterministic simulation/synthesis behavior. More critically, the reset path for the DMA module uses a combined expression (rst_ni && ~rst_8) that bypasses the standard reset signal, and PMP security state registers in dma.sv are initialized with blocking assignments in the reset clause of a clocked always_ff block, potentially causing synthesis-simulation mismatches."
FPC-0297,claude_sonnet_4-6,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pmp_expansion_scope:rep_1:F-014,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv; piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv,riscv_peripherals; dma_wrapper; axi_lite_interface,dma_axi_req; acct_ctrl_i; IDLE; acc_ctrl,"The en_acct signal in dma_wrapper directly connects the AXI lite interface's en_o to register access logic without verifying the acct_ctrl_i access-control input, allowing any AXI requester to enable DMA register reads/writes regardless of privilege or access-control policy."
FPC-0298,claude_sonnet_4-6,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pmp_expansion_scope:rep_1:F-016,piton/design/chip/tile/ariane/src/pmp/pmp.sv; piton/design/chip/tile/ariane/src/pmp/pmp_entry.sv,pmp; pmp_entry,i_pmp_entry; NA4,"When NR_ENTRIES is zero, the PMP module unconditionally grants all memory accesses regardless of privilege level, address, or access type, effectively bypassing all PMP enforcement."
FPC-0299,claude_sonnet_4-6,ours_chain_context,h21_dma_pmp_expansion_scope,1,2,ours_chain_context:claude_sonnet_4-6:h21_dma_pmp_expansion_scope:rep_1:F-017,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,plic_master; atop; procedural_assign:1071; procedural_assign:1157; procedural_assign:1244; rst_ni; Idle,"AXI protection bits (aw_prot/ar_prot) are hardwired to zero for all AXI-lite peripherals (PLIC, RST, RSA, RNG, AES0), permanently disabling privilege-level and secure/non-secure transaction signaling on every bus transaction.
---
AXI protection field (aw_prot/ar_prot) is hardwired to zero for PLIC, RST, RSA, RNG, and AES peripheral masters, eliminating privilege-level signaling on all AXI transactions to these security-sensitive peripherals."
FPC-0300,claude_sonnet_4-6,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pmp_expansion_scope:rep_1:F-018,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,riscv_peripherals; dma_wrapper,priv_lvl_i; continuous_assign:95; i_dma_wrapper; acc_ctrl,"Commented-out access control guard for bootrom access leaves a previously disabled privilege check active, while the DMA enable path depends on a single-bit access control that may be insufficiently enforced, revealing an incomplete privilege enforcement model."
FPC-0301,claude_sonnet_4-6,ours_chain_context,h21_dma_pmp_expansion_scope,1,7,ours_chain_context:claude_sonnet_4-6:h21_dma_pmp_expansion_scope:rep_1:F-020,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,aes0_axi_req; aes1_axi_req; aes2_axi_req; hmac_axi_req; pkt_axi_req; reglk_axi_req; rsa_axi_req,"AXI protection bits (aw.prot and ar.prot) for the AES0 peripheral are permanently tied to zero, disabling all AXI transaction-level privilege, security, and instruction/data type signaling for AES key material access.
---
AXI protection (PROT) and lock fields for AES1 AXI requests are permanently hardwired to zero, disabling all AXI bus-level access control and exclusive-access signaling for the AES peripheral.
---
AES2 AXI request protection signal (aw.prot and ar.prot) is hardcoded to zero, disabling AXI protection signaling for the AES peripheral
---
AXI protection bits (aw.prot and ar.prot) for HMAC AXI requests are permanently tied to zero, disabling privilege-level and secure/non-secure transaction signaling on the bus.
---
AXI protection field pkt_axi_req.aw.prot and pkt_axi_req.ar.prot are hardcoded to zero, disabling privilege/security/instruction-type signaling on all AXI transactions to the peripheral bus."
FPC-0302,claude_sonnet_4-6,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pmp_expansion_scope:rep_1:F-023,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,debug_req_bits_op,"SimDTM debug module instantiated in synthesizable RTL without access guard, allowing simulation debug interface to drive DMI requests directly into the debug module"
FPC-0303,claude_sonnet_4-6,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pmp_expansion_scope:rep_1:F-024,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv; piton/design/chip/tile/ariane/src/dma/dma_wrapper.sv,riscv_peripherals; axi_lite_interface; dma_wrapper,continuous_assign:1957; i_dma_wrapper; IDLE; axi_req_i,"AXI protection field (aw.prot and ar.prot) is hardwired to zero in dma_axi_req, stripping privilege/security level information before DMA transactions reach the axi_lite_interface, which accepts all requests without any privilege or access-control check."
FPC-0304,claude_sonnet_4-6,ours_chain_context,h21_dma_pmp_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_dma_pmp_expansion_scope:rep_1:F-029,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,riscv_peripherals,ariane_boot_sel_i; rom_rdata,"The boot ROM data selection mux is broken: both branches of the conditional assign return `rom_rdata_linux`, meaning the `ariane_boot_sel_i` boot-mode selector has no effect and the baremetal ROM image is never actually selected."
FPC-0305,claude_sonnet_4-6,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1:F-001,piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv; piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv; piton/design/chip/tile/ariane/src/rsa/rsa_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,axi_lite_interface; pkt_wrapper; rng_wrapper; rsa_wrapper; riscv_peripherals,READ; IDLE; acct_ctrl_i; rsa_axi_req; rng_axi_req; pkt_axi_req,"The axi_lite_interface module performs no privilege, lock, or accountability check before processing AXI read/write transactions. Access-control inputs (reglk_ctrl_i, acct_ctrl_i, debug_mode_i) are received by the wrapper modules but are not forwarded to or enforced within axi_lite_interface, which blindly accepts and completes any well-formed AXI request, making the register-lock and account-control mechanisms ineffective at the bus interface layer."
FPC-0306,claude_sonnet_4-6,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1:F-002,piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv; piton/design/chip/tile/ariane/src/rsa/rsa_wrapper.sv; piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv; piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,axi_lite_interface; rsa_wrapper; rng_wrapper; pkt_wrapper; riscv_peripherals,axi_req_i; address; rsa_axi_resp; rng_axi_resp; pkt_axi_resp,"The axi_lite_interface module directly passes data_i to axi_resp_o.r.data without any register-lock (reglk_ctrl_i) or access-control (acct_ctrl_i) check. Sensitive peripheral data from RSA, RNG, and PKT wrappers flows unconditionally through the AXI read response channel regardless of the lock state set by reglk_ctrl_i."
FPC-0307,claude_sonnet_4-6,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,2,ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1:F-003,piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv,fuse_mem; riscv_peripherals; pkt_wrapper,JTAG_OFFSET; addr_i; i_fuse_mem; ikey_hash; state_update:77; fuse_addr; procedural_assign:101,"fuse_mem continuously exposes sensitive cryptographic key hashes (jtag_hash_o, ikey_hash_o, okey_hash_o) as combinational outputs with no access control, privilege check, or lock guard. The keys are hardcoded in the RTL and permanently driven onto wires visible to the rest of the SoC.
---
The fuse_mem module exposes sensitive cryptographic key hashes (jtag_hash_o, okey_hash_o, ikey_hash_o) as continuous combinational outputs directly from hardcoded memory constants without any access control, lock, or privilege check. Any requester with visibility of these output signals obtains the raw key material unconditionally."
FPC-0308,claude_sonnet_4-6,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1:F-005,piton/design/chip/tile/ariane/src/pkt/pkt.sv,pkt,FUSE_MEM_SIZE; fuse_indx_i,"The pkt module exposes peripheral key locations (pkey_loc_o) from a fuse memory table without any authentication, privilege, or lifecycle guard — any requestor that asserts req_i can retrieve any key location by supplying an arbitrary fuse_indx_i."
FPC-0309,claude_sonnet_4-6,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,3,ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1:F-006,piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/src/rsa/rsa_wrapper.sv,rng_wrapper; pkt_wrapper; rsa_wrapper,state_update:127; en; procedural_assign:101; state_update:100; reglk_ctrl_i; acct_ctrl_i; address,"In rng_wrapper, debug_mode_i unconditionally bypasses all register-lock (reglk_ctrl_i) protections on sensitive RNG seed and polynomial registers, allowing reads and writes of cryptographic material regardless of the lock state.
---
In rng_wrapper, when debug_mode_i is asserted, the register-lock (reglk_ctrl_i) protection on sensitive polynomial/seed registers is completely bypassed, allowing unrestricted writes to cryptographically sensitive RNG state from debug mode.
---
In rng_wrapper, debug_mode_i unconditionally bypasses all register-lock (reglk_ctrl_i) protections for both reads and writes of sensitive RNG seed and polynomial registers. When debug_mode_i is asserted, all lock bits are ignored and the full register values are exposed or overwritten regardless of the configured access policy."
FPC-0310,claude_sonnet_4-6,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1:F-007,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv,pkt_wrapper; riscv_peripherals; axi_lite_interface,procedural_assign:101; address; pkt_axi_req; IDLE,"The pkt_wrapper (fuse/key storage) register read path at address case 0 and 1 returns fuse_req_o and fuse_addr_o without any reglk_ctrl_i lock check, while addresses 2-4 do apply lock bits. This inconsistency means software can unconditionally read fuse request and address state regardless of the register lock configuration."
FPC-0311,claude_sonnet_4-6,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1:F-008,piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv; piton/design/chip/tile/ariane/src/rsa/rsa_wrapper.sv,rng_wrapper; riscv_peripherals; axi_lite_interface; rsa_wrapper,procedural_assign:152; rdata; rng_axi_resp; axi_req_i; procedural_assign:355,"debug_mode_i bypasses register-lock (reglk_ctrl_i) protection in rng_wrapper, allowing unrestricted readback of sensitive cryptographic seed and output registers via AXI response when debug mode is active."
FPC-0312,claude_sonnet_4-6,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1:F-009,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/src/clint/axi_lite_interface.sv; piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv; piton/design/chip/tile/ariane/src/rsa/rsa_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,pkt_wrapper; axi_lite_interface; rng_wrapper; rsa_wrapper; riscv_peripherals,acct_ctrl_i; IDLE; en; acc_ctrl; rsa_axi_req; fuse_addr,"The en_acct signal in pkt_wrapper (and analogous wrappers) is derived directly from the axi_lite_interface en_o output without being gated by the acct_ctrl_i access-control input. The axi_lite_interface drives en_o=1 purely based on AXI state-machine transitions (READ/WRITE states), with no knowledge of the acct_ctrl_i permission bit. The pkt_wrapper receives both en (from axi_lite_interface) and en_acct separately, but the guard that should AND en with acct_ctrl_i to form en_acct is absent or incomplete, meaning the peripheral register file can be accessed regardless of the privilege/access-control check."
FPC-0313,claude_sonnet_4-6,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1:F-010,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,pkt_wrapper; fuse_mem; riscv_peripherals,procedural_assign:101; acct_ctrl_i; addr_i; fuse_addr,"fuse_addr_o (the current fuse memory address) is readable without any register-lock or access-control guard in pkt_wrapper, exposing internal fuse memory addressing to unprivileged software."
FPC-0314,claude_sonnet_4-6,ours_chain_context,h21_fuse_rng_rsa_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_fuse_rng_rsa_expansion_scope:rep_1:F-013,piton/design/chip/tile/ariane/src/pkt/pkt_wrapper.sv; piton/design/chip/tile/ariane/src/rand_num/rng_wrapper.sv; piton/design/chip/tile/ariane/src/fuse_mem/fuse_mem.sv,pkt_wrapper; rng_wrapper; fuse_mem,procedural_assign:101; state_update:127; addr_i,"In pkt_wrapper, the pkey_loc (private/public key location) register is readable via the AXI bus, protected only by reglk_ctrl_i[4] and reglk_ctrl_i[5]. However, unlike rng_wrapper and rsa_wrapper which also check debug_mode_i to unconditionally allow access, there is no debug_mode_i bypass for pkey_loc readback—this is a minor asymmetry. More critically, address cases 0 and 1 (fuse_req_o and fuse_addr_o) are returned with no reglk_ctrl_i guard at all, and address case 4 (fuse_rdata_i raw readback) is protected only by reglk_ctrl_i[6] with no debug_mode_i override. Additionally, when reglk_ctrl_i bits are 0 (unlocked), the pkey_loc upper and lower 32-bit halves are directly returned to the bus caller without any privilege/access-control check beyond the 'en' gating (which itself is gated by acct_ctrl_i). The fuse_addr_o register (case 1) is returned unconditionally with no lock bit protection whatsoever."
